permit_type,name_of_facility,geoid,tract_latitude,tract_longitude,lat,lon
HLRESIDENTIALCARE,COTTONWOOD VILLAS,45061920200,+34.2712347,-080.3181752,34.227819,-80.259131
HLHEARINGAIDSPEC,"COTTRELL, JAMES L.",45077010804,+34.8226519,-082.5830564,34.81963076,-82.59793355
HLHEARINGAIDSPEC,"COTUNA, TIFFANY G.",45015020600,+33.0870933,-079.9910086,33.1089097,-80.04402487
HLRESIDENTIALCARE,COUNTRY COMFORT COMMUNITY HOME,45079010102,+34.1723843,-080.9792738,34.20057,-80.978063
HLINHOMECARE,COVENANT HOME CARE OF SOUTH CAROLINA,45045002702,+34.9430412,-082.3485717,34.913945,-82.335969
HLRESIDENTIALCARE,COVENANT PLACE,45085001802,+33.9284520,-080.5360489,33.95482153,-80.40652955
HLHOMEHEALTH,COVENANT PLACE CCRC HOME HEALTH SERVICES,45085001802,+33.9284520,-080.5360489,33.95469446,-80.40615818
HLNURSINGCARE,COVENANT PLACE NURSING CENTER,45085001802,+33.9284520,-080.5360489,33.9546396,-80.40591516
HLHEARINGAIDSPEC,"COX, TRINA F.",45045002904,+34.7790647,-082.3298211,34.777051,-82.326873
HLHEARINGAIDSPEC,"CRAVEN, STEPHEN M.","",,,35.119176,-79.475546
HLHEARINGAIDSPEC,"CRAWFORD, ANTONDE TYESE",45091061007,+35.0770172,-080.9234531,35.060896,-80.922114
HLINHOMECARE,CREATIVE HOME CARE LLC,45079011608,+33.9677250,-080.9299446,33.97037362,-80.94692665
HLHOSPICEPROGRAM,CRESCENT HOSPICE,45079010411,+34.0430439,-081.1062233,34.03958916,-81.10945427
HLHOSPICEPROGRAM,CRESCENT HOSPICE-TIDEWATER,45013002108,+32.2226585,-080.8256590,32.2371129,-80.81192555
HLMIDWIFE,"CRISWELL, SHEENA",45091061007,+35.0770172,-080.9234531,35.067785,-80.914847
HLINHOMECARE,CRITICAL NURSE STAFFING,45003021300,+33.5673561,-081.7526423,33.56336444,-81.72130573
HLHEARINGAIDSPEC,"CROGAN, MICHAEL F.",45045001808,+34.8451301,-082.3292341,34.846525,-82.337292
HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF COLUMBIA,45079011701,+33.9462907,-081.0037285,33.96656423,-81.01046802
HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF GREENVILLE,45045002808,+34.8429987,-082.2609847,34.85168672,-82.25600027
HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF SENECA,45073030800,+34.6414943,-082.9517476,34.69134369,-82.98043494
HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTERS OF CHARLESTON,45019003104,+32.9290256,-080.0392057,32.92810746,-80.03460693
HLRESIDENTIALCARE,CUMMINGS COMMUNITY RESIDENTIAL CARE HOME,45019004000,+32.8453153,-079.9893873,32.85222403,-79.99037799
HLRESIDENTIALCARE,CURAMENG RESIDENTIAL HOME CARE,45019005500,+32.8532338,-079.9554747,32.85682768,-79.97612224
HLHOMEHEALTH,CYPRESS CLUB HOME HEALTH AGENCY,45013010600,+32.2452931,-080.7347150,32.23290143,-80.73892976
HLRENALDIALYSIS,CYPRESS GARDENS DIALYSIS,45085002000,+33.9296368,-080.3508768,33.93564907,-80.35812165
HLRENALDIALYSIS,CYPRESS GARDENS HOME TRAINING,45085000901,+33.9483910,-080.3732220,33.93807705,-80.36211876
HLRESIDENTIALCARE,CYPRESS PLACE,45035010813,+32.9767187,-080.1609388,32.96584168,-80.16174068
HLADULTDAYCARE,DAILY LIVING ADC OF FLORENCE LLC,45041000600,+34.1546745,-079.7528863,34.161764,-79.759148
HLADULTDAYCARE,DAILY LIVING LLC,45089970600,+33.6990298,-079.8814089,33.67939296,-79.82883
HLRESIDENTIALCARE,DALTONS CMC RESIDENTIAL CARE FACILITY,45075011000,+33.5254269,-080.8599676,33.50685519,-80.85527775
HLTATTOOFAC,DARK HORSE TATTOO,45079002604,+33.9785836,-080.9804952,33.992196,-80.978854
HLTATTOOFAC,DARK TIDE GALLERY,45013000503,+32.3804562,-080.7359040,32.378194,-80.723301
HLINHOMECARE,DARLINGTON COUNTY COUNCIL ON AGING,45031011100,+34.3032610,-079.8702831,34.300162,-79.876162
HLRESIDENTIALCARE,DAVIDSON STREET COMMUNITY RESIDENCE,45059920600,+34.5100227,-081.7986227,34.47938172,-81.87336934
HLHEARINGAIDSPEC,"DAVIS, JOHN B.",45091061005,+35.0499459,-080.9660887,35.061951,-80.971129
HLINHOMECARE,DAWSON & DAWSON HOMECARE,45013000502,+32.4178372,-080.7337269,32.436561,-80.70886
HLINHOMECARE,DAYBREAK ADULT CARE SERVICES,45063021030,+33.9818300,-081.2111492,33.97691894,-81.22150286
HLINHOMECARE,DAYBREAK ADULT CARE SERVICES (AIKEN),45003021300,+33.5673561,-081.7526423,33.56341822,-81.73420948
HLRESIDENTIALCARE,DAYSPRING ASSISTED LIVING,45019002502,+32.7290527,-080.2269830,32.74101737,-80.20733598
HLRESIDENTIALCARE,DAYSPRING OF JOHNS ISLAND,45019002103,+32.6727041,-080.0718045,32.65920026,-80.12889705
HLRENALDIALYSIS,DCI ARCHDALE,45035010820,+32.9028200,-080.1072650,32.90619918,-80.0937529
HLRENALDIALYSIS,DCI EAST OF THE COOPER,45019004606,+32.8232078,-079.8820580,32.81394993,-79.85986899
HLRENALDIALYSIS,DCI EAST SPARTANBURG,45083021403,+34.9924944,-081.9122498,34.98319094,-81.90009509
HLRENALDIALYSIS,DCI GAFFNEY,45021970301,+35.0852653,-081.6728558,35.08979704,-81.65857115
HLRENALDIALYSIS,DCI GOOSE CREEK,45015020721,+33.0040521,-080.0811448,33.01519262,-80.08030086
HLRENALDIALYSIS,DCI JAMES ISLAND,45019002003,+32.6854321,-079.9526678,32.73117087,-79.96916987
HLRENALDIALYSIS,DCI LANDRUM,45083022600,+35.1735263,-082.1860038,35.17934103,-82.17278973
HLRENALDIALYSIS,DCI MAGNOLIA COURT,45019004400,+32.8305580,-079.9619676,32.81532993,-79.95233302
HLRENALDIALYSIS,DCI PORT ROYAL,45013000503,+32.3804562,-080.7359040,32.37848339,-80.72983225
HLRENALDIALYSIS,DCI SALUDA,45081960201,+33.9955697,-081.8669890,34.00113679,-81.77506378
HLRENALDIALYSIS,DCI SPARTANBURG,45083020301,+34.9629269,-081.9384470,34.96132006,-81.9453844
HLRENALDIALYSIS,DCI WEST OF THE ASHLEY,45019002802,+32.7748760,-080.0035774,32.78292461,-80.00702526
HLRENALDIALYSIS,DCI WEST SPARTANBURG,45083021901,+34.9631089,-082.0186459,34.93738153,-82.03459199
HLRENALDIALYSIS,DCI-WOODRUFF,45083023600,+34.7198669,-082.0268573,34.74035457,-82.0332564
HLINHOMECARE,DD&C IN-HOME CARE,45085000901,+33.9483910,-080.3732220,33.941683,-80.367135
HLINHOMECARE,DDJ HOME CARE SERVICES,45079010501,+34.0691862,-081.0699246,34.065635,-81.065509
HLINHOMECARE,DEAN'S PERSONAL CARE AND COMPANION SERVICES,45075011100,+33.5450483,-080.8457594,33.51810525,-80.84529512
HLINHOMECARE,DEDICATED HOME CARE LLC,45041001400,+34.1570461,-079.7798661,34.144695,-79.774325
HLHEARINGAIDSPEC,"DEFEO, REBEKAH M.",45083023302,+34.9348111,-082.2098924,34.937529,-82.199033
HLMIDWIFE,"DELL, SHEILA",45045002815,+34.8057857,-082.2423259,34.802016,-82.254309
HLHEARINGAIDSPEC,"DENNIS, WHITNEY D.",45063021014,+34.0271617,-081.1847195,34.01583611,-81.15311274
HLADULTDAYCARE,DENT ALTERNATIVE ADULT DAY CARE HEALTH CENTER,45079010803,+34.0663498,-080.9682347,34.07232645,-80.95932136
HLRENALDIALYSIS,DENTSVILLE KIDNEY CENTER,45079010803,+34.0663498,-080.9682347,34.06449748,-80.96617129
HLINHOMECARE,DESIRABLE LIVING HOMECARE,45051060206,+33.7481936,-078.9320200,33.750776,-78.907258
HLINHOMECARE,DESTINE TO DEFINE HOMECARE AGENCY LLC,45075011400,+33.5011636,-080.8687913,33.505539,-80.862443
HLINHOMECARE,DESTINY CARE,45075011300,+33.4824862,-080.8596624,33.491491,-80.859792
HLTATTOOFAC,DEVINE STREET TATTOO,45079002400,+34.0016746,-080.9684233,33.99239865,-80.97821298
HLINHOMECARE,DEVOTED CARE LLC,45079011304,+34.0638032,-080.9420083,34.071834,-80.958464
HLINHOMECARE,DEVOTED DIVAS HOME HEALTH CARE,45055970904,+34.1845536,-080.7606670,34.19857549,-80.77766844
HLRENALDIALYSIS,DIALYSIS CENTER OF CAROLINA LLC,45085000901,+33.9483910,-080.3732220,33.951034,-80.388033
HLTATTOOFAC,DIAMOND CUT TATTOO COMPANY,45079002400,+34.0016746,-080.9684233,33.99230974,-80.97794229
HLADULTDAYCARE,DILLON ADULT DAY CARE,45033970300,+34.4536751,-079.4414521,34.420491,-79.371274
HLRESIDENTIALCARE,DILLON COMMUNITY RESIDENCE,45033970400,+34.3943810,-079.3862993,34.40965224,-79.3681371
HLHABITATIONR15,DILLS BLUFF COMMUNITY RESIDENCE,45019002006,+32.7325383,-079.9346090,32.73418243,-79.94395016
HLINHOMECARE,DIVERSIFIED CARE,45091060501,+34.9325443,-081.0382008,34.929987,-81.033716
HLINHOMECARE,DIVINE ANGELS IN-HOME CARE,45045002905,+34.7564671,-082.3154601,34.769122,-82.300716
HLINHOMECARE,DIVINE CARE AT HOME,45015020723,+32.9972694,-080.0464023,33.009928,-80.046305
HLINHOMECARE,DIVINE HEALING HOME CARE SERVICES LLC,45045001808,+34.8451301,-082.3292341,34.844754,-82.328722
HLINHOMECARE,DIVINE HEARTS HOMECARE LLC,45045001808,+34.8451301,-082.3292341,34.8521596,-82.33105354
HLINHOMECARE,DIVINE HOME CARE SOLUTIONS,45085000901,+33.9483910,-080.3732220,33.934442,-80.368878
HLINHOMECARE,DIVINE HOME HEALTHCARE,45083021401,+35.0086067,-081.8784460,34.991067,-81.902217
HLHOSPICEPROGRAM,DIVINE HOSPICE,45007001000,+34.5398822,-082.6812250,34.531928,-82.665295
HLINHOMECARE,DIVINE KEEPERS HOMECARE SERVICES,"",,,32.115477,-81.247053
HLRESIDENTIALCARE,DIVINE MANOR ASSISTED LIVING CENTER,45091061201,+34.9106162,-080.9614516,34.88098469,-80.97044434
HLINHOMECARE,DIVINITY SENIOR CARE,45083020601,+34.9436658,-081.9798619,34.94464,-81.968964
HLRESIDENTIALCARE,DIXON'S COMMUNITY CARE HOME,45055970904,+34.1845536,-080.7606670,34.19085943,-80.78691634
HLINHOMECARE,DLORAH HOME CARE SERVICES,45063020511,+34.0486881,-081.1314404,34.05121908,-81.12418806
HLHEARINGAIDSPECTEMP,"DOMBEK, JENNIFER J.",45029970402,+32.9671267,-080.6527418,32.979242,-80.618448
HLINHOMECARE,DOMINION HEALTH CARE LLC,45041000300,+34.2297143,-079.7387975,34.23687165,-79.76842365
HLRESIDENTIALCARE,DOMINION SENIOR LIVING AT PATRICK SQUARE,45077011203,+34.6792351,-082.8023449,34.68502466,-82.81369678
HLRESIDENTIALCARE,DOMINION SENIOR LIVING OF ANDERSON,45007011201,+34.5868486,-082.6411408,34.58819084,-82.62094374
HLPSADOUTPATIENT,DON FOSTER & ASSOCIATES INC,45045000500,+34.8376715,-082.4115284,34.83060976,-82.40635699
HLRESIDENTIALCARE,DORCH COMMUNITY RESIDENTIAL CARE,45027960600,+33.6405605,-080.0946747,33.680951,-80.162579
HLPSADOUTPATIENT,DORCHESTER ALCOHOL AND DRUG COMMISSION,45035010604,+33.0251456,-080.2112637,33.020863,-80.207966
HLRESIDENTIALCARE,DOWDY'S COMMUNITY CARE HOME #2,45079000200,+34.0408728,-081.0377278,34.04639827,-81.04150667
HLRENALDIALYSIS,DOWNTOWN GREENVILLE DIALYSIS,45045000900,+34.8607575,-082.4098233,34.86209429,-82.4082055
HLINHOMECARE,DOYTEM HOME CARE SERVICES,45079011608,+33.9677250,-080.9299446,33.970374,-80.946928
HLTATTOOFAC,DR INK TATTOO,45051050600,+33.7041378,-078.8898834,33.70746478,-78.90712276
HLBODYPIERCINGFAC,DR PIERCING,45051050600,+33.7041378,-078.8898834,33.70746478,-78.90712276
HLNURSINGCARE,DR RONALD E MCNAIR NURSING AND REHABILITATION CENTER,45089970100,+33.7988225,-079.7949039,33.83888853,-79.80315985
HLRESIDENTIALCARE,DREAMLAND RESIDENTIAL CARE,45075012000,+33.6313521,-081.0559758,33.60945225,-81.00873397
HLHEARINGAIDSPECTEMP,"DREW, NANCY REBECCA",45041001800,+33.9396465,-079.5799293,33.977021,-79.667787
HLPSADOUTPATIENT,DRUG COURT TREATMENT GROUP,45045000200,+34.8478319,-082.3974862,34.85183322,-82.39555692
HLNURSINGCARE,DUNDEE MANOR,45069960200,+34.5638971,-079.7572819,34.60595433,-79.7064541
HLHABITATIONR15,DUPONT I HABILITATION CENTER,45003021400,+33.5732059,-081.7228476,33.576931,-81.709872
HLHABITATIONR15,DUPONT II HABILITATION CENTER,45003021400,+33.5732059,-081.7228476,33.576912,-81.710097
HLHEARINGAIDSPECTEMP,"DUPREE, KATI M.",45019004606,+32.8232078,-079.8820580,32.82741974,-79.85423412
HLINHOMECARE,DYNASTY HOME CARE,45045001000,+34.8606403,-082.4002483,34.862393,-82.399251
HLINHOMECARE,EAGLE NURSING,45067950400,+34.2456525,-079.2054743,34.21070677,-79.25337251
HLNURSINGCARE,EASLEY PLACE,45077010901,+34.7835273,-082.6116798,34.794567,-82.595774
HLRESIDENTIALCARE,EASLEY PLACE- A CONTINUUM OF CARE COMMUNITY,45077010901,+34.7835273,-082.6116798,34.794567,-82.595774
HLRESIDENTIALCARE,EASLEY PLACE NORTH- A CONTINUUM OF CARE COMMUNITY,45077010901,+34.7835273,-082.6116798,34.79485,-82.597129
HLRESIDENTIALCARE,EASLEY RETIREMENT CENTER,45077010802,+34.8426672,-082.5770296,34.83531995,-82.57720289
HLINHOMECARE,EAST COAST NURSING SERVICES,45051070300,+33.8534671,-079.0653864,33.83183761,-79.05227028
HLINHOMECARE,EAST COAST NURSING SERVICES - FLORENCE,45041001100,+34.1907523,-079.7961389,34.18467929,-79.81492944
HLHOSPITAL,EAST COOPER MEDICAL CENTER,45019004606,+32.8232078,-079.8820580,32.82084774,-79.85056542
HLADULTDAYCARE,EAST COOPER SENIOR DAY CARE,45019004606,+32.8232078,-079.8820580,32.814223,-79.86189931
HLRESIDENTIALCARE,EASY LIVING,45031011600,+34.1546333,-080.0807553,34.16723558,-80.05408685
HLRESIDENTIALCARE,EDEN TERRACE OF SPARTANBURG,45083021301,+34.9739544,-081.8915896,34.98080472,-81.86995037
HLHABITATIONR15,EDGEFIELD COMMUNITY RESIDENCE,45037970202,+33.8472526,-081.9454445,33.78300739,-81.92853529
HLHOSPITAL,EDGEFIELD COUNTY HEALTHCARE,45037970202,+33.8472526,-081.9454445,33.778892,-81.929846
HLHOSPICEPROGRAM,EDISTO HOME CARE & HOSPICE,45075011400,+33.5011636,-080.8687913,33.492052,-80.86264
HLNURSINGCARE,EDISTO POST ACUTE,45075011300,+33.4824862,-080.8596624,33.48082923,-80.8660886
HLHEARINGAIDSPEC,"EDWARDS, DONALD M.",45051050303,+33.7568838,-078.8111818,33.760992,-78.814304
HLHEARINGAIDSPEC,"EDWARDS, JEREMY L.",45041002400,+33.9317418,-079.8698900,33.898349,-79.902016
HLMIDWIFEAPPRENTICE,"EDWARDS, SARA",45013002104,+32.2879651,-080.9713390,32.300945,-80.994341
HLINHOMECARE,ELDER OPTIONS,45091061103,+34.9732156,-080.9385943,35.00612,-80.943894
HLINHOMECARE,ELITE ANGELS HOMECARE,45079011411,+34.1087411,-080.9119775,34.090632,-80.926609
HLBODYPIERCINGFAC,ELITE BODY PIERCING,45051050600,+33.7041378,-078.8898834,33.70309569,-78.900367
HLADULTDAYCARE,ELITE DAY CENTER OF GREENVILLE,45045002507,+34.9637370,-082.2399111,34.952137,-82.234523
HLADULTDAYCARE,ELITE DAY CENTER OF LAURENS,45059920400,+34.4928213,-082.0269534,34.500684,-82.013165
HLADULTDAYCARE,ELITE DAY CENTER OF PICKENS,45077011002,+34.7760173,-082.6984761,34.787695,-82.708952
HLADULTDAYCARE,ELITE DAY CENTER OF SPARTANBURG,45083021401,+35.0086067,-081.8784460,35.01318574,-81.86079577
HLINHOMECARE,ELITE HOME CARE GREENVILLE,45045002507,+34.9637370,-082.2399111,34.952137,-82.234523
HLINHOMECARE,ELITE HOME CARE LAURENS,45059920400,+34.4928213,-082.0269534,34.500684,-82.013165
HLINHOMECARE,ELITE HOME CARE OF SOUTH CAROLINA,45047970400,+34.1698568,-082.2054546,34.19427641,-82.16292327
HLINHOMECARE,ELITE HOME CARE PICKENS,45077011002,+34.7760173,-082.6984761,34.787695,-82.708952
HLINHOMECARE,ELITE HOME CARE SPARTANBURG,45083021200,+34.9509248,-081.9167596,34.95330459,-81.92148484
HLINHOMECARE,ELITE IN HOME CARE PROVIDER,45079002400,+34.0016746,-080.9684233,33.992467,-80.978721
HLTATTOOFAC,ELITE INK TATTOOS OF MYRTLE BEACH,45051050600,+33.7041378,-078.8898834,33.709631,-78.89947
HLINHOMECARE,ELITE SENIOR CARE,45079011418,+34.1299753,-080.8929715,34.137123,-80.914948
HLINHOMECARE,ELIZABETH HOME CARE SERVICES,45045001204,+34.8590533,-082.3681784,34.867747,-82.360058
HLNURSINGCARE,ELLEN SAGAR NURSING CENTER,45087030400,+34.7566760,-081.6377010,34.76458112,-81.63993159
HLRESIDENTIALCARE,ELLIOTT'S RESIDENTIAL CARE HOME,45075010500,+33.3425627,-080.6643583,33.37819678,-80.61298639
HLRESIDENTIALCARE,ELMCROFT OF FLORENCE,45041000101,+34.2251954,-079.8268928,34.205748,-79.837347
HLAMBULATORYSURGERY,ELMS ENDOSCOPY CENTER,45019003115,+32.9798853,-080.0611887,32.97903037,-80.06345201
HLBODYPIERCINGFAC,EMBELLISHME,45045004400,+34.8479697,-082.3501653,34.838226,-82.345167
HLHOSPICEFACILITY,EMBRACE HOSPICE HOUSE OF THE GRAND STRAND,45051060308,+33.8055890,-078.8474659,33.75477892,-78.86143839
HLHOSPICEPROGRAM,EMBRACE HOSPICE OF SOUTH CAROLINA,45031010400,+34.3642401,-080.2761274,34.35201098,-80.10485376
HLTATTOOFAC,EMERALD CITY TATTOO LLC,45047970600,+34.1890147,-082.0906631,34.204039,-82.130379
HLRESIDENTIALCARE,EMERALD GARDENS OF GREENWOOD,45047970800,+34.1118770,-082.1861034,34.16976197,-82.15664203
HLRESIDENTIALCARE,EMERALD RCF I,45061920400,+34.1333089,-080.4047875,34.19410739,-80.34352035
HLRESIDENTIALCARE,EMERALD RCF II,45061920400,+34.1333089,-080.4047875,34.19378994,-80.34405215
HLINHOMECARE,EMERSON CARE,45013000901,+32.4783136,-080.5652285,32.49114324,-80.64392907
HLINHOMECARE,EMMAS ANGELS HOME CARE,45079010411,+34.0430439,-081.1062233,34.047678,-81.109266
HLINHOMECARE,EMOTIONS CARE SERVICES,45045001101,+34.8804194,-082.3786068,34.865942,-82.38079
HLHOMEHEALTH,ENCOMPASS HEALTH HOME HEALTH-AIKEN,45003021202,+33.5444436,-081.7430826,33.529027,-81.746893
HLHOMEHEALTH,ENCOMPASS HEALTH HOME HEALTH-BLUFFTON,45013002107,+32.2608068,-080.8659839,32.27533,-80.870603
HLHOSPICEPROGRAM,ENCOMPASS HEALTH HOSPICE,45003021202,+33.5444436,-081.7430826,33.53018523,-81.74651874
HLHOSPITAL,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFTON,45013002107,+32.2608068,-080.8659839,32.247792,-80.873565
HLHOSPITAL,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF COLUMBIA,45079000500,+34.0325295,-081.0314226,34.02748631,-81.02920337
HLHOSPITAL,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FLORENCE,45041000700,+34.1875889,-079.7527189,34.19588066,-79.75562755
HLHOSPITAL,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ROCK HILL,45091060905,+34.9584300,-081.0651330,34.95842799,-81.05229351
HLAMBULATORYSURGERY,ENDOSCOPY CENTER OF THE UPSTATE,45045001807,+34.8768401,-082.3137671,34.86385,-82.33187631
HLINHOMECARE,ENHANCED CARE,45069960200,+34.5638971,-079.7572819,34.61557382,-79.68466616
HLINHOMECARE,ENLIGHTENED HOME CARE LLC,45045003011,+34.7317039,-082.2349019,34.733433,-82.254456
HLINHOMECARE,EPIC EXTRAORDINARY PERSONALIZED IN HOME CARE (NON-MEDICAL),45079010306,+34.1347747,-081.2648753,34.12672112,-81.26894301
HLPSADOUTPATIENT,ERNEST E KENNEDY CENTER,45015020504,+33.2060781,-080.0069274,33.18437684,-80.02943659
HLINHOMECARE,ESPEY HOME CARE LLC,45079001100,+34.0228440,-081.0031652,34.017074,-81.003508
HLINHOMECARE,ESSENTIAL CARE SERVICES LLC,45045002504,+34.9441768,-082.2341056,34.945137,-82.224022
HLINHOMECARE,ESSENTIALLY PREFERRED HOME CARE SERVICES LLC,45045001101,+34.8804194,-082.3786068,34.866764,-82.38215
HLRESIDENTIALCARE,EUGENIA'S RESIDENTIAL CARE FACILITY,45079010200,+34.1681995,-081.0716137,34.132021,-81.05536427
HLHEARINGAIDSPECTEMP,"EVANS, JESSICA N.",45045003904,+34.9863586,-082.4422353,34.960958,-82.445368
HLINHOMECARE,EVERLASTING ARMS HOME CARE,45025950300,+34.7507742,-080.2423477,34.71333706,-80.20963779
HLINHOMECARE,EXCEL HOME CARE,45091060501,+34.9325443,-081.0382008,34.92998713,-81.03371543
HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS,45019003115,+32.9798853,-080.0611887,32.96735983,-80.04459745
HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS 3,45019003400,+32.8958105,-079.9746618,32.88194,-79.97543
HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS II,45035010808,+32.9763518,-080.1774487,32.95422101,-80.167572
HLINHOMECARE,EXTENDED FAMILY HOME CARE SERVICES LLC,45019003108,+32.9160676,-080.0723760,32.92967,-80.068822
HLINHOMECARE,EXTRAORDINARY HOME CARE LLC,45031011100,+34.3032610,-079.8702831,34.302273,-79.87175
HLINHOMECARE,EXTRAORDINARY SERVICES,45003021300,+33.5673561,-081.7526423,33.563292,-81.721097
HLTATTOOFAC,EYE POLLUTION CUSTOM TATTOO,45083022406,+35.0323381,-081.9747638,35.02612048,-81.96439232
HLRENALDIALYSIS,FABER PLACE DIALYSIS,45019003900,+32.8491452,-080.0158790,32.85132348,-80.0215943
HLPSADOUTPATIENT,FAIRFIELD BEHAVIORAL HEALTH SERVICES,45039960400,+34.3646209,-081.0494245,34.373554,-81.100946
HLRESIDENTIALCARE,FAIRVIEW PARK ASSISTED LIVING,45045003013,+34.6976980,-082.2623275,34.70224315,-82.26765015
HLINHOMECARE,FAIRWAY HOME CARE OF SC,45085002000,+33.9296368,-080.3508768,33.926386,-80.340783
HLNURSINGCARE,FAITH HEALTHCARE CENTER,45041000900,+34.2077622,-079.7859632,34.20156586,-79.77736948
HLINHOMECARE,FAITH HOPE & LOVE HOMECARE,45041001000,+34.1911403,-079.7695503,34.187979,-79.769498
HLADULTDAYCARE,FAITHFUL ADULT DAYCARE SERVICES,45017950200,+33.6883735,-080.8061167,33.653169,-80.782951
HLINHOMECARE,FAITHFUL COMPANION HOME CARE,45035010809,+32.9987250,-080.1662810,32.98687852,-80.15546877
HLINHOMECARE,FAITHFUL HOMECARE SERVICES,45017950200,+33.6883735,-080.8061167,33.66851557,-80.78644685
HLINHOMECARE,FAMILY CARE,45013010600,+32.2452931,-080.7347150,32.215971,-80.722975
HLINHOMECARE,FAMILY FIRST HEALTHCARE,45091060402,+34.9027816,-081.0466023,34.90744567,-81.05436786
HLINHOMECARE,FAMILY FIRST HOME CARE OF SOUTH CAROLINA,45091061707,+35.1328855,-081.0658123,35.110414,-81.045307
HLPSADOUTPATIENT,FAMILY FIRST SUPPORT CENTER-DILLION,45033970400,+34.3943810,-079.3862993,34.418344,-79.37729
HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME I,45085001300,+33.9165836,-080.3525729,33.91900055,-80.35312692
HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME II,45085001300,+33.9165836,-080.3525729,33.91887233,-80.35313083
HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME III,45085001300,+33.9165836,-080.3525729,33.91873198,-80.35295163
HLTATTOOFAC,FANATINK TATTOOS,45045002904,+34.7790647,-082.3298211,34.790027,-82.314149
HLTATTOOFAC,FANTASY INK LLC,45051050600,+33.7041378,-078.8898834,33.70736,-78.907579
HLRESIDENTIALCARE,FARMINGTON COMMUNITY RESIDENCE,45019002002,+32.7340159,-079.9611767,32.72794038,-79.950656
HLBODYPIERCINGFAC,FEARLESS BODY PIERCING,45007000700,+34.4939131,-082.6616905,34.491488,-82.675276
HLTATTOOFAC,FEARLESS TATTOO,45007000700,+34.4939131,-082.6616905,34.49151245,-82.67530346
HLRESIDENTIALCARE,FH&C RESIDENTIAL CARE LLC,45007000600,+34.4882459,-082.6349474,34.481708,-82.644342
HLADULTDAYCARE,FIRST CALVARY BAPTIST CHURCH ADULT DAY CARE,45091060401,+34.9148169,-081.0342626,34.91923378,-81.03432184
HLRESIDENTIALCARE,FIRST CHOICE HOME CARE FACILITY,45019005500,+32.8532338,-079.9554747,32.85741949,-79.97586154
HLINHOMECARE,FIRST LIGHT HOME CARE- LANCASTER,45057010700,+34.7180813,-080.7600821,34.73228188,-80.76952912
HLHABITATIONR16,FIRST MIDLANDS ICF/IID,45079010806,+34.0911355,-080.9836596,34.0949584,-80.98254643
HLINHOMECARE,FIRST PRIORITY HOME CARE LLC,45079011413,+34.1061891,-080.8804863,34.11273415,-80.89001812
HLHOMEHEALTH,FIRST PRIORITY HOME HEALTH CARE,45079011413,+34.1061891,-080.8804863,34.112739,-80.890021
HLINHOMECARE,FIRSTLIGHT HOME CARE OF BEAUFORT,45013000700,+32.4169450,-080.6897104,32.394878,-80.68479
HLINHOMECARE,FIRSTLIGHT HOME CARE OF CHARLESTON,45019004607,+32.7958351,-079.8922487,32.80981575,-79.87186141
HLINHOMECARE,FIRSTLIGHT HOME CARE OF THE GRAND STRAND,45051051405,+33.6097828,-078.9999521,33.5923309,-79.00441721
HLINHOMECARE,FIRSTLIGHT HOMECARE OF COLUMBIA,45063021027,+34.0047041,-081.2447678,34.01441543,-81.25679243
HLINHOMECARE,FIRSTLIGHT HOMECARE OF GREENVILLE,45045004400,+34.8479697,-082.3501653,34.857323,-82.353412
HLMIDWIFE,"FISHER, JANET MEREINDA",45083023001,+34.9854289,-082.1621834,34.95861716,-82.14269728
HLHEARINGAIDSPEC,"FITZPATRICK, DON E.",45003021300,+33.5673561,-081.7526423,33.57230071,-81.76527366
HLRESIDENTIALCARE,FLANAGAN COMMUNITY CARE HOME,45079010702,+34.0951978,-081.0058934,34.08987981,-81.00065852
