OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,,Evacuation_Zone,X,Y,Licensee County,x,y,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
7939,HLPSADOUTPATIENT,DORCHESTER ALCOHOL AND DRUG COMMISSION,320 B/C MIDLAND PKWY,SUMMERVILLE,SC,29483,843-871-4790,"SSARGEANT@DADC.ORG", PH#: ,,OPF-0015 / 06/30/2021,Dorchester / County,500 N MAIN ST STE 4,SUMMERVILLE,SC,29483-6439,DORCHESTER ALCOHOL AND DRUG COMMISSION (BOARD),843-871-4790,,,,-80.207966,33.020863,Dorchester,573972.1583,3653878.505,33.021045,-80.207987,1,rooftop,1020,Mt Whitney Dr,,,Summerville,SC,Dorchester County,29483,US,Dorchester
6749,HLRESIDENTIALCARE,DOWDY'S COMMUNITY CARE HOME #2,4609 ARLINGTON ST,COLUMBIA,SC,29203-4143,803-786-2105,TDOWDY@CIO.SC.GOV,"DOWDY, FRANK PH#: 803-786-2105",TOMMYDOWDY@ROCKETMAIL.COM,CRC-0173 / 08/31/2021,Richland / Sole Proprietorship,6125 LUKE ST,COLUMBIA,SC,29203-5067,ANNIE R DOWDY,803-754-4325,,,,-81.04150667,34.04639827,Richland,496169.0346,3767301.322,34.045909,-81.041362,0.98,nearest_street,850,Timrod St,,,Columbia,SC,Richland County,29203,US,TIGER/Line® dataset from the US Census Bureau
1439,HLRENALDIALYSIS,DOWNTOWN GREENVILLE DIALYSIS,297 PETE HOLLIS BLVD,GREENVILLE,SC,29601-1143,864-232-9456,SCL_C@DAVITA.COM,"GOVERNALE, BRITTANY PH#: ",SCL_C@DAVITA.COM,ERD-0128 / 04/30/2022,Greenville / Corporation,"5200 VIRGINIA WAY, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,TOTAL RENAL CARE INC,720-631-2100,422567,,,-82.4082055,34.86209429,Out of State,371279.169,3858654.311,34.862071,-82.408187,1,rooftop,297,Pete Hollis Blvd,,,Greenville,SC,Greenville County,29601,US,City of Greenville
8147,HLINHOMECARE,DOYTEM HOME CARE SERVICES,7356 GARNERS FERRY RD STE 220,COLUMBIA,SC,29209,803-556-7785,DOYTEMHOMECARE@GMAIL.COM, PH#: ,,IHCP-1402 / 03/31/2022,Richland / Limited Liability,,,,,DOYTEM HOME CARE SERVICES LLC,803-556-7785,,,,-80.946928,33.970374,Richland,504902.9067,3758872.34,33.969953,-80.947312,1,nearest_street,,US 378,,,Columbia,SC,Richland County,29209,US,TIGER/Line® dataset from the US Census Bureau
1377,HLTATTOOFAC,DR INK TATTOO,702 SEABOARD ST UNIT B,MYRTLE BEACH,SC,29577-6554,843-445-9988,AMIR_MARZIPARO@YAHOO.COM,"AISH, NATALIE PH#: 843-445-9988; MARZIPARO, AMIR PH#: 843-445-9988",,TF-0007 / 05/31/2022,Horry / Ltd. Liability,702 SEABOARD ST UNIT B,MYRTLE BEACH,SC,29577-6554,A & A CREATIONS LLC,843-333-6668,,,B,-78.90712276,33.70746478,Horry,693949.3796,3731687.333,33.707462,-78.907121,1,rooftop,702,Seaboard St,,,Myrtle Beach,SC,Horry County,29577,US,Horry
939,HLBODYPIERCINGFAC,DR PIERCING,702 SEABOARD ST UNIT A,MYRTLE BEACH,SC,29577-6554,843-457-7977,NATALIEAISH1@AOL.COM,"AISH, NATALIE PH#: 843-445-9955",,BP-0180 / 05/31/2022,Horry / Ltd. Liability,702 SEABOARD ST UNIT A,MYRTLE BEACH,SC,29577-6554,A & A CREATIONS LLC,843-333-6668,,,B,-78.90712276,33.70746478,Horry,693949.3796,3731687.333,33.707462,-78.907121,1,rooftop,702,Seaboard St,,,Myrtle Beach,SC,Horry County,29577,US,Horry
266,HLNURSINGCARE,DR RONALD E MCNAIR NURSING AND REHABILITATION CENTER,56 GENESIS DR,LAKE CITY,SC,29560-5531,843-389-3685,MCNAIRNSGCTR@FTC-I.NET,"FRIERSON, SARAH L. PH#: 843-389-3685",MCNAIRNSGCTR@FTC-I.NET,NCF-0918 / 11/30/2021,Williamsburg / Corporation,56 GENESIS DR,LAKE CITY,SC,29560-5531,HEALTHCARE PANASCOPE INC,843-389-3685,425309,,,-79.80315985,33.83888853,Williamsburg,610736.9032,3744936.601,33.839542,-79.802403,0.97,nearest_street,76,Genesis Dr,,,Lake City,SC,Williamsburg County,29560,US,TIGER/Line® dataset from the US Census Bureau
599,HLRESIDENTIALCARE,DREAMLAND RESIDENTIAL CARE,6941 NORTH RD,NORTH,SC,29112-8832,803-533-7492,DELORESWRIGHT4@AOL.COM,"WRIGHT, DELORES M. PH#: 803-533-7492",DELORESWRIGHT4@AOL.COM,CRC-0795 / 10/31/2021,Orangeburg / Sole Proprietorship,6941 NORTH RD,NORTH,SC,29112-8832,DELORES M WRIGHT,803-533-7492,,,,-81.00873397,33.60945225,Orangeburg,499189.7642,3718854.226,33.609459,-81.008737,1,rooftop,6941,North Rd,,,North,SC,Orangeburg County,29112,US,Orangeburg
8033,HLHEARINGAIDSPECTEMP,"DREW, NANCY REBECCA",113 N FRIENDFIELD RD,SCRANTON,SC,29591,843-877-4242,BDREWFHAC@YAHOO.COM, PH#: ,,HTP-1118 / 09/30/2021,Florence / Sole Proprietorship,113 N FRIENDFIELD RD,SCRANTON,SC,29591,"DREW, NANCY REBECCA",843-877-4242,,,,-79.667787,33.977021,Florence,623064.3528,3760407.735,33.977027,-79.667789,1,rooftop,113,N Friendfield Rd,,,Scranton,SC,Florence County,29591,US,Florence
637,HLPSADOUTPATIENT,DRUG COURT TREATMENT GROUP,305 E NORTH ST STE 320,GREENVILLE,SC,29601-2113,864-467-8277,NPYLES@GREENVILLECOUNTY.ORG,"PYLES, ANZETTA PH#: 864-429-1656",APYLES@UCCADA.ORG,OPF-0001 / 07/31/2021,Greenville / State,305 E NORTH ST STE 320,GREENVILLE,SC,29601-2113,13TH CIRCUIT SOLICITORS OFFICE,864-467-8277,,,,-82.39555692,34.85183322,Greenville,372419.582,3857500.132,34.851923,-82.395224,1,rooftop,305,E North St,,,Greenville,SC,Greenville County,29601,US,Greenville
7048,HLNURSINGCARE,DUNDEE MANOR,710 HWY 15-401 BYP W,BENNETTSVILLE,SC,29512-3641,843-479-6251,ADMIN@DUNDEEMANOR.NET, PH#: ,,NCF-0897 / 05/31/2022,Marlboro / Ltd. Liability,710 HWY 15-401 BYP W,BENNETTSVILLE,SC,29512-3641,DUNDEE MANOR LLC,843-479-6251,425118,,,-79.7064541,34.60595433,Marlboro,618604.8743,3830106.765,34.606111,-79.705863,0.98,nearest_street,721,US Hwy 15,,,Bennettsville,SC,Marlboro County,29512,US,TIGER/Line® dataset from the US Census Bureau
7699,HLHABITATIONR15,DUPONT I HABILITATION CENTER,127 DUPONT DR NW,AIKEN,SC,29801,803-642-8800,RBRITT@DDSN.SC.GOV,"HALL, MICHAEL B. PH#: 803-642-8800",MHALL@AIKENTDC.ORG,MR15-0141 / 07/31/2021,Aiken / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G015,,,-81.709872,33.576931,Richland,434121.0692,3715474.219,33.576477,-81.710101,1,rooftop,123,Dupont Dr NW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
7700,HLHABITATIONR15,DUPONT II HABILITATION CENTER,129 DUPONT DR NW,AIKEN,SC,29801,803-642-8800,RBRITT@DDSN.SC.GOV,"HALL, MICHAEL B. PH#: 803-642-8800",MHALL@AIKENTDC.ORG,MR15-0142 / 07/31/2021,Aiken / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G016,,,-81.710097,33.576912,Richland,434100.1676,3715472.239,33.576477,-81.710101,1,rooftop,123,Dupont Dr NW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
7113,HLHEARINGAIDSPECTEMP,"DUPREE, KATI M.",844 DETYENS RD,MOUNT PLEASANT,SC,29464,843-729-8743,DUPREEK@EMAIL.SC.EDU, PH#: ,,HTP-1039 / 10/31/2021,Charleston / Sole Proprietorship,844 DETYENS RD,MOUNT PLEASANT,SC,29464,"DUPREE, KATI M.",843-729-8743,,,C,-79.85423412,32.82741974,Charleston,607243.535,3632736.294,32.826633,-79.855046,0.97,nearest_street,650,Serotina Ct,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
5765,HLINHOMECARE,DYNASTY HOME CARE,210 WEST STONE AVE STE LR5,GREENVILLE,SC,29609,864-248-6334,DYNASTYHOMEHEALTH@GMAIL.COM,"WHITE, LAKISHA B. PH#: 864-559-0626",DYNASTYHOMEHEALTH@GMAIL.COM,IHCP-0666 / 01/31/2022,Greenville / Limited Liability,,,,,DYNASTY HOME HEALTH CARE LLC,864-248-6334,,,,-82.399251,34.862393,Greenville,372098.2608,3858675.995,34.862387,-82.399247,1,rooftop,210,W Stone Ave,,,Greenville,SC,Greenville County,29609,US,City of Greenville
7201,HLINHOMECARE,EAGLE NURSING,419B N PARK ST,MULLINS,SC,29574,843-246-5328,ELISAGIBBS71@GMAIL.COM,"GIBBS, ELISA PH#: ",,IHCP-0924 / 04/30/2022,Marion / Limited Liability,,,,,EAGLE NURSING LLC,843-246-3328,,,,-79.25337251,34.21070677,Marion,660907.1559,3786898.315,34.21063,-79.253309,0.99,nearest_street,410,N Park St,,,Mullins,SC,Marion County,29574,US,TIGER/Line® dataset from the US Census Bureau
7407,HLNURSINGCARE,EASLEY PLACE,706 PELZER HWY,EASLEY,SC,29642-3800,864-859-0167,RMCNULTY@EASLEYPLACE.COM,"WINN, LAURA O. PH#: 864-859-0167",LWINN@EASLEYPLACE.COM,NCF-1040 / 11/30/2021,Pickens / Limited Liability,,,,,SCHOOL ROAD SENIOR LIVING LLC,303-952-9216,,,,-82.595774,34.794567,Out of State,354013.4019,3851421.932,34.794567,-82.595773,1,rooftop,706,Pelzer Hwy,,,Easley,SC,Pickens County,29642,US,Pickens
7468,HLRESIDENTIALCARE,EASLEY PLACE- A CONTINUUM OF CARE COMMUNITY,706 PELZER HWY,EASLEY,SC,29642-3800,864-859-0167,MARLEDGE@EASLEYPLACE.COM,"WINN, LAURA O. PH#: 864-859-0167",LWINN@EASLEYPLACE.COM,CRC-2137 / 11/30/2021,Pickens / Limited Liability,,,,,SCHOOL ROAD SENIOR LIVING LLC,303-952-9216,,,,-82.595774,34.794567,Out of State,354013.4019,3851421.932,34.794567,-82.595773,1,rooftop,706,Pelzer Hwy,,,Easley,SC,Pickens County,29642,US,Pickens
7470,HLRESIDENTIALCARE,EASLEY PLACE NORTH- A CONTINUUM OF CARE COMMUNITY,125 ZION SCHOOL RD,EASLEY,SC,29642-2833,864-859-0167,MARLEDGE@EASLEYPLACE.COM, PH#: ,,CRC-2138 / 01/31/2022,Pickens / Limited Liability,,,,,SCHOOL ROAD SENIOR LIVING LLC,303-952-9216,,,,-82.597129,34.79485,Out of State,353889.9761,3851455.317,34.79485,-82.597128,1,rooftop,125,Zion School Rd,,,Easley,SC,Pickens County,29642,US,Pickens
1297,HLRESIDENTIALCARE,EASLEY RETIREMENT CENTER,102 DOWLING ST,EASLEY,SC,29641,864-859-3722,SARAFOSTER@EASLEYRETIREMENT.NET,"OWENS, BERT J. PH#: 864-859-3722",SARAFOSTER@EASLEYRETIREMENT.NET,CRC-0359 / 02/28/2022,Pickens / Corporation,"102 DOWLING ST, PO BOX 736",EASLEY,SC,29640-2424,WEST END RETIREMENT CENTER INC,864-485-9372,,,,-82.57720289,34.83531995,Pickens,355783.4956,3855914.934,34.835324,-82.577207,1,rooftop,102,Dowling St,,,Easley,SC,Pickens County,29640,US,Pickens County G
1736,HLINHOMECARE,EAST COAST NURSING SERVICES,1318 4TH AVE,CONWAY,SC,29526-5049,843-488-2493,AILEENRUSHING@YAHOO.COM, PH#: ,,IHCP-0218 / 07/31/2021,Horry / Limited Liability,1318 4TH AVE,CONWAY,SC,29526-5049,EAST COAST NURSING SERVICES LLC,843-488-2493,,,,-79.05227028,33.83183761,Horry,680235.5805,3745216.736,33.831835,-79.052269,1,rooftop,1415,3rd Ave,,,Conway,SC,Horry County,29526,US,Horry
2750,HLINHOMECARE,EAST COAST NURSING SERVICES - FLORENCE,2231 W PALMETTO ST STE 102,FLORENCE,SC,29501,843-799-2123,AILEENRUSHING@YAHOO.COM,"HOOD, BRITTANY PH#: 843-799-2123",,IHCP-0601 / 08/31/2021,Florence / Limited Liability,,,,,EAST COAST NURSING SERVICES LLC,843-799-2123,,,,-79.81492944,34.18467929,Florence,609204.1873,3783267.756,34.184686,-79.814932,1,rooftop,2231,W Palmetto St,,,Florence,SC,Florence County,29501,US,Florence
524,HLHOSPITAL,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464-3764,843-416-6210,PATRICK.BEAVER@TENETHEALTH.COM,"DOWNES, PATRICK PH#: 843-416-6210",PATRICK.DOWNES@TENETHEALTH.COM,HTL-0447 / 03/31/2022,Charleston / Corporation,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464-3764,EAST COOPER COMMUNITY HOSPITAL INC,843-416-6210,420089,,C,-79.85056542,32.82084774,Charleston,607594.8686,3632011.41,32.820753,-79.849171,0.99,nearest_street,,I 526,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
6606,HLADULTDAYCARE,EAST COOPER SENIOR DAY CARE,999 LAKE HUNTER CIR STE C,MOUNT PLEASANT,SC,29464-5427,843-216-1070,MARTHA.JENKINS77@YAHOO.COM,"JENKINS, MARTHA E. PH#: 843-216-1070",MARTHA.JENKINS77@YAHOO.COM,ADC-0280 / 12/31/2021,Charleston / Ltd. Liability,999 LAKE HUNTER CIR STE C,MOUNT PLEASANT,SC,29464-5427,MARTHA E AND JOSIE JENKINS JR LLC,843-216-1070,,,C,-79.86189931,32.814223,Charleston,606541.7886,3631265.471,32.814205,-79.861905,1,nearest_street,1010,Lake Hunter Cir,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
6743,HLRESIDENTIALCARE,EASY LIVING,506 E JACKSON ST,LAMAR,SC,29069-9162,843-326-5884,19EJONES19@GMAIL.COM,"JONES, ERIC PH#: 843-326-5884",19EJONES19@GMAIL.COM,CRC-1512 / 03/31/2022,Darlington / Sole Proprietorship,PO BOX 85,LAMAR,SC,29069-0085,"GEORGE, EDELL",843-409-3442,,,,-80.05408685,34.16723558,Darlington,587182.9464,3781103.172,34.167242,-80.05409,1,rooftop,506,Jackson St,,,Lamar,SC,Darlington County,29069,US,Darlington
116,HLRESIDENTIALCARE,EDEN TERRACE OF SPARTANBURG,2780 E MAIN ST,SPARTANBURG,SC,29307-1248,864-579-7387,CINDY.HUGHES@ARBORCOMPANY.COM,"HUGHES, CINDY B. PH#: 864-579-7387",CHUGHES@ARBORCOMPANY.COM,CRC-1213 / 05/31/2022,Spartanburg / Ltd. Liability,2780 E MAIN ST,SPARTANBURG,SC,29307,BRISTOL SPARTANBURG LLC,864-579-7387,,,,-81.86995037,34.98080472,Spartanburg,420596.0011,3871259.995,34.981127,-81.869901,1,rooftop,2780,E Main St,,,Spartanburg,SC,Spartanburg County,29307,US,City of Spartanburg
6623,HLHABITATIONR15,EDGEFIELD COMMUNITY RESIDENCE,1305 HILLCREST DR,EDGEFIELD,SC,29824,864-942-8900,RBRITT@DDSN.SC.GOV, PH#: ,,MR15-0139 / 07/31/2021,Edgefield / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G159,,,-81.92853529,33.78300739,Richland,414032.9116,3738484.051,33.783039,-81.92851,1,rooftop,1305,Hillcrest,,,Edgefield,SC,Edgefield County,29824,US,Edgefield County G
6201,HLHOSPITAL,EDGEFIELD COUNTY HEALTHCARE,300 RIDGE MEDICAL PLAZA RD,EDGEFIELD,SC,29824-4525,803-637-1151,CARLOS.MILANES@SELFREGIONAL.ORG, PH#: ,,HTL-0948 / 01/31/2022,Edgefield / Corporation,300 RIDGE MEDICAL PLAZA RD,EDGEFIELD,SC,29824-4525,SELF REGIONAL HEALTHCARE PARTNERS,803-637-3174,,,,-81.929846,33.778892,Edgefield,413907.4902,3738028.859,33.779019,-81.929823,1,rooftop,300,Ridge Medical,,,Edgefield,SC,Edgefield County,29824,US,Edgefield County G
7572,HLHOSPICEPROGRAM,EDISTO HOME CARE & HOSPICE,1180 BLVD ST STE A,ORANGEBURG,SC,29115-4312,803-997-2882,KEVIN@EDISTOHOSPICE.COM,"HYMAS, WILLIAM PH#: ; JACKSON, MELINDA PH#: 803-682-4113",,HPC-0218 / 06/30/2021,Orangeburg / Limited Liability,,,,,EDISTO HOME CARE & HOSPICE LLC,803-997-2882,,,,-80.86264,33.492052,Orangeburg,512759.983,3705846.425,33.491855,-80.862764,1,rooftop,151,Docket St,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg
7150,HLNURSINGCARE,EDISTO POST ACUTE,575 STONEWALL JACKSON BLVD,ORANGEBURG,SC,29115-7250,803-534-7771,BILLY.HYMAS@EDISTOPA.COM, PH#: ,,NCF-1026 / 01/31/2022,Orangeburg / Limited Liability,575 STONEWALL JACKSON BLVD,ORANGEBURG,SC,29115-7250,ORANGEBURG POST ACUTE LLC,803-534-7771,,,,-80.8660886,33.48082923,Orangeburg,512441.1563,3704601.8,33.480576,-80.865716,1,rooftop,607,Fletcher St,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg
6246,HLHEARINGAIDSPEC,"EDWARDS, DONALD M.",960 CIPRIANA DR STE B7,MYRTLE BEACH,SC,29572,843-497-9136,DMEINC1@FRONTIER.COM, PH#: ,,HAS-0281 / 01/30/2022,Horry / Sole Proprietorship,960 CIPRIANA DR STE B7,MYRTLE BEACH,SC,29572,"EDWARDS, DONALD M.",843-497-9136,,,B,-78.814304,33.760992,Horry,702426.8893,3737802.041,33.760985,-78.8143,1,rooftop,960,Cipriana Dr,,,Myrtle Beach,SC,Horry County,29572,US,Horry
6206,HLHEARINGAIDSPEC,"EDWARDS, JEREMY L.",3512 BUTLER SCURRY RD,LAKE CITY,SC,29560,843-598-3263,JAILYNSHAE@YAHOO.COM, PH#: ,,HAS-0439 / 01/30/2022,Florence / Sole Proprietorship,3512 BUTLER SCURRY RD,LAKE CITY,SC,29560,"EDWARDS, JEREMY L.",843-598-3263,,,,-79.902016,33.898349,Florence,601519.5251,3751427.79,33.898265,-79.901915,1,rooftop,3512,Butler Scurry Rd,,,Lake City,SC,Florence County,29560,US,Florence
7617,HLMIDWIFEAPPRENTICE,"EDWARDS, SARA",293 UNIVERSITY PKWY,BLUFFTON,SC,29909,843-415-2260,LABOROFLOVE12@GMAIL.COM, PH#: ,,LMA-0131 / 04/30/2021,Beaufort / Sole Proprietorship,,,,,"EDWARDS, SARA",843-415-2260,,,A,-80.994341,32.300945,Beaufort,500532.8748,3573793.985,32.300945,-80.99434,1,rooftop,293,University Pkwy,,,Okatie,SC,Beaufort County,29909,US,Beaufort
7284,HLINHOMECARE,ELDER OPTIONS,120 ACADEMY ST,FORT MILL,SC,29715,704-942-0650,INFO@ELDEROPTIONSFORYOU.COM,"TENBROECK, JOHN PH#: 704-942-0650",,IHCP-1105 / 09/30/2021,York / Limited Liability,,,,,ELDER OPTIONS LLC,704-942-0650,,,,-80.943894,35.00612,York,505119.5131,3873723.141,35.006038,-80.943901,1,rooftop,120,Academy St,,,Fort Mill,SC,York County,29715,US,York
8201,HLINHOMECARE,ELITE ANGELS HOMECARE,9005 TWO NOTCH RD STE #9,COLUMBIA,SC,29223,803-238-9693,ELITEANGELSHOMECARE@YAHOO.COM, PH#: ,,IHCP-1429 / 04/29/2022,Richland / Limited Liability,,,,,ELITE ANGELS HOMECARE LLC,803-238-9693,,,,-80.926609,34.090632,Richland,506770.4132,3772207.554,34.090446,-80.926713,0.99,nearest_street,8946,US Hwy 1,,,Columbia,SC,Richland County,29223,US,TIGER/Line® dataset from the US Census Bureau
938,HLBODYPIERCINGFAC,ELITE BODY PIERCING,673 ROBERT M GRISSOM PKWY,MYRTLE BEACH,SC,29577-6564,843-448-2424,ELITEBODYPIERCING@YAHOO.COM,"GRINBERG, GUY PH#: 843-450-1114",ELITEBODYPIERCING@YAHOO.COM,BP-0202 / 07/31/2021,Horry / Limited Liability,,,,,ELITE BODY PIERCING LLC,843-448-2424,,,B,-78.900367,33.70309569,Horry,694585.4098,3731215.514,33.703093,-78.900365,1,rooftop,675,Robert M Grissom Pkwy,,,Myrtle Beach,SC,Horry County,29577,US,Horry
5912,HLADULTDAYCARE,ELITE DAY CENTER OF GREENVILLE,211 VILLAGE DR,GREER,SC,29651-1238,864-469-2061,ADMINISTRATOR.GREER@ELITEHOMECARESC.COM,"SHANK, AMIE PH#: 864-469-2061",,ADC-0437 / 07/31/2021,Greenville / Limited Liability,,,,,ELITE HOMECARE LLC,864-869-8730,,,,-82.234523,34.952137,Spartanburg,387279.2266,3868431.073,34.952131,-82.234519,1,rooftop,211,Village Dr,,,Greer,SC,Greenville County,29651,US,Greenville
6568,HLADULTDAYCARE,ELITE DAY CENTER OF LAURENS,311 N HARPER ST,LAURENS,SC,29360,864-869-8730,ANA.JUERGES@ELITEHOMECARESC.COM, PH#: ,,ADC-0445 / 08/31/2021,Laurens / Limited Liability,,,,,ELITE HOMECARE LLC,864-869-8730,,,,-82.013165,34.500684,Spartanburg,406987.2425,3818138.95,34.500681,-82.013163,1,rooftop,311,N Harper St,,,Laurens,SC,Laurens County,29360,US,Laurens
8164,HLADULTDAYCARE,ELITE DAY CENTER OF PICKENS,317 SUMMIT DR,LIBERTY,SC,29657,864-898-9437,INFO@ELITEHOMECARESC.COM,"MARTIN, WILLIAMS ANDREW PH#: 864-900-4788",,ADC-0466 / 03/31/2022,Pickens / Limited Liability,,,,,ELITE HOMECARE LLC,864-869-8730,,,,-82.708952,34.787695,Spartanburg,343645.4828,3850830.234,34.787695,-82.708952,1,rooftop,317,Summit Dr,,,Liberty,SC,Pickens County,29657,US,Pickens
2560,HLADULTDAYCARE,ELITE DAY CENTER OF SPARTANBURG,2000 BUD ARTHUR BRIDGE RD,SPARTANBURG,SC,29307-4417,864-869-8730,CARLA.WHITE@ELITEHOMECARESC.COM,"PAINTER, GWENDOLYN P. PH#: 864-529-9849",ADMINISTRATOR.SPARTANBURG@ELITEHOMECARE,ADC-0406 / 05/31/2022,Spartanburg / Limited Liability,2000 BUD ARTHUR BRIDGE RD,SPARTANBURG,SC,29307-4417,ELITE HOMECARE,864-869-8730,,,,-81.86079577,35.01318574,Spartanburg,421462.5469,3874843.83,35.01313,-81.860811,1,rooftop,2000,Bud Arthur Bridge Rd 2002,,,Spartanburg,SC,Spartanburg County,29307,US,Spartanburg County G
6024,HLINHOMECARE,ELITE HOME CARE GREENVILLE,211 VILLAGE DR,GREER,SC,29651-1238,864-580-6477,ANDREW.MARTIN@ELITEHOMECARESC.COM,"SPENCER, VICTORIA PH#: 864-663-1943",INFO@ELITEHOMECARESC.COM,IHCP-0925 / 09/30/2021,Greenville / Limited Liability,PO BOX 1181,SPARTANBURG,SC,29304-1181,ELITE HOMECARE LLC,864-869-8730,,,,-82.234523,34.952137,Spartanburg,387279.2266,3868431.073,34.952131,-82.234519,1,rooftop,211,Village Dr,,,Greer,SC,Greenville County,29651,US,Greenville
6547,HLINHOMECARE,ELITE HOME CARE LAURENS,311 N HARPER ST,LAURENS,SC,29360,864-869-8730,VICTORIA.SPENCER@ELITEHOMECARESC.COM,"SPENCER, VICTORIA PH#: 864-869-8730",,IHCP-1091 / 07/31/2021,Laurens / Limited Liability,,,,,ELITE HOME CARE LLC DBA ELITE HOME CARE LAURENS,864-869-8730,,,,-82.013165,34.500684,Laurens,406987.2425,3818138.95,34.500681,-82.013163,1,rooftop,311,N Harper St,,,Laurens,SC,Laurens County,29360,US,Laurens
6966,HLINHOMECARE,ELITE HOME CARE OF SOUTH CAROLINA,231-D HAMPTON RD,GREENWOOD,SC,29649,704-200-9924,TELLERBE@ELITEHEALTHINC.COM, PH#: ,,IHCP-0562 / 10/31/2020,Greenwood / Corporation,1910 ABBOTT ST STE 202,CHARLOTTE,NC,28203,ELITE HOME HEALTH CARE INC,704-222-9834,,,,-82.16292327,34.19427641,Greenwood,392848.9295,3784308.479,34.194169,-82.163125,1,rooftop,213,Hampton Ave,,,Greenwood,SC,Greenwood County,29646,US,Greenwood
7925,HLINHOMECARE,ELITE HOME CARE PICKENS,317 SUMMIT DR,LIBERTY,SC,29657,864-869-8730,ANDREW.MARTIN@ELITEHOMECARESC.COM,"SPENCER, VICTORIA PH#: 864-663-1943",VICTORIA.SPENCER@ELITEHOMECARESC.COM,IHCP-1320 / 11/30/2021,Pickens / Limited Liability,,,,,ELITE HOME CARE LLC,864-869-8730,,,,-82.708952,34.787695,Spartanburg,343645.4828,3850830.234,34.787695,-82.708952,1,rooftop,317,Summit Dr,,,Liberty,SC,Pickens County,29657,US,Pickens
1574,HLINHOMECARE,ELITE HOME CARE SPARTANBURG,2000 BUD ARTHUR BRIDGE RD,SPARTANBURG,SC,29307-4417,864-869-8730,ANDREW.MARTIN@ELITEHOMECARESC.COM,"SPENCER, VICTORIA PH#: 864-663-1943",VICTORIA.SPENCER@ELITEHOMECARESC.COM,IHCP-0030 / 09/30/2021,Spartanburg / Limited Liability,PO BOX 1181,SPARTANBURG,SC,29304-1181,ELITE HOME CARE LLC,864-869-8730,,,,-81.92148484,34.95330459,Spartanburg,415863.9852,3868252.378,34.953306,-81.921843,1,rooftop,101,Pine St,,,Spartanburg,SC,Spartanburg County,29302,US,City of Spartanburg
7565,HLINHOMECARE,ELITE IN HOME CARE PROVIDER,4423 DEVINE ST STE E,COLUMBIA,SC,29229,803-995-6872,EHHCA@AOL.COM, PH#: ,,IHCP-1196 / 04/30/2022,Richland / Limited Liability,,,,,ELITE HOME HEALTHCARE AGENCY LLC,803-546-8616,,,,-80.978721,33.992467,Richland,501965.3662,3761320.9,33.991588,-80.979753,0.97,nearest_street,4300,Blossom St,,,Columbia,SC,Richland County,29205,US,TIGER/Line® dataset from the US Census Bureau
5934,HLTATTOOFAC,ELITE INK TATTOOS OF MYRTLE BEACH,914 SEABOARD ST,MYRTLE BEACH,SC,29577,843-448-4708,ELITEINKTATTOO@GMAIL.COM,"CHAPPELL, SARAH PH#: 843-582-4546",,TF-0069 / 09/30/2021,Horry / Corporation,914 SEABOARD ST,MYRTLE BEACH,SC,29577,UMBRELLA COMPANY LLC,843-448-4708,,,B,-78.89947,33.709631,Horry,694653.8884,3731942.023,33.709625,-78.899466,1,rooftop,914,Seaboard St,,,Myrtle Beach,SC,Horry County,29577,US,Horry
8159,HLINHOMECARE,ELITE SENIOR CARE,4214 HARDSCRABBLE RD,COLUMBIA,SC,29229,803-546-9942,LADYMM1@BELLSOUTH.NET,"MCCLELLAN, MARY MILLER PH#: 803-546-9942",LADYMM1@BELLSOUTH.NET,IHCP-1409 / 03/31/2022,Richland / Limited Liability,,,,,ELITE SENIOR CARE LLC,803-546-9942,,,,-80.914948,34.137123,Richland,507841.7876,3777363.321,34.13735,-80.914889,0.99,nearest_street,102,Jaybird Ln,,,Columbia,SC,Richland County,29229,US,TIGER/Line® dataset from the US Census Bureau
