npi,basic_organization_name,npi_2,hours_of_operation,medicaid_id,spoken_languages,e_rx,delivery,compound,drive_thru,vaccines,handicap_access,cultural_comp_training,accepting_new_customers,website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,geoid,tract_latitude,tract_longitude,lat,lon
1255434932,SOUTH CAROLINA CVS PHARMACY LLC,1255434932,,743492,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1370 HIGHWAY 17,,LITTLE RIVER,SC,295669219,843-249-7618,,45051040105,+33.8685828,-078.6258172,-78.61925,33.8746
1255472627,M & S INVESTMENTS LLC,1255472627,,792207,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.facebook.com/pagelandfAilypharmacy,NO,2/9/07,12/1/16,A,RPH,KARLA,MILHORN,843-675-2323,PHRM MANG,M & S INVESTMENTS LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,214 SOUTH VAN LINGLE MUNGO BLVD,,PAGELAND,SC,29728,843-675-2323,843-675-2025,45025950102,+34.7764444,-080.3532142,-80.38259916,34.77412639
1255490314,SOUTH CAROLINA CVS PHARMACY LLC,1255490314,,745490,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,12/6/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8523 OLD STATE RD,,HOLLY HILL,SC,29059,803-496-3954,,45075010200,+33.3204311,-080.3922399,-80.4136,33.322857
1255634069,FAMILY PHARMACY AT GMH,1255634069,,711276,ENG,Y,N,N,N,N,Y,Y,Y,www.tidelandshealth.org/care-treatment/fAily-pharmacy,YES,12/16/10,5/1/20,A,,GAYLE,RESETAR,843-652-1002,CHEIF OPERATIONS OFFICER,FAMILY PHARMACY AT GMH,<UNAVAIL>,GEORGETOWN MEMORIAL HOSPITAL,,MRS.,,5/1/20,,,,,,,,US,United States,LOCATION,DOM,606 BLACK RIVER RD,,GEORGETOWN,SC,294403304,843-520-8550,,45043920302,+33.3895567,-079.2722447,-79.28571,33.379955
1255731097,PUBLIX SUPER MARKETS INC,1255731097,,715338,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,8/29/14,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,479 BYPASS 72 NW STE 100,,GREENWOOD,SC,296491405,864-223-8909,864-538-6489,45047970302,+34.2103000,-082.2139248,-82.18697023,34.20923535
1255857108,WALGREEN CO,1255857108,,717678,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/22/17,11/30/18,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,515 S HAMPTON ST,,KERSHAW,SC,290671834,803-475-7370,803-475-5531,45057010200,+34.5820726,-080.5578749,-80.582825,34.537872
1255860243,"PUBLIX SUPER MARKETS, INC.",1255860243,,717476,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/5/17,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,"PUBLIX SUPER MARKETS, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,704 FAIRVIEW RD.,,SIMPSONVILLE,SC,29680,863-688-1188,,45045003013,+34.6976980,-082.2623275,-82.25771,34.70411
1255872107,SHRI AARNA INC,1255872107,,717140,ENG,Y,Y,N,N,N,Y,Y,Y,vistara-pharmacy.business.site,NO,3/12/17,4/5/17,A,,THITA,BORSANIA,843-713-1575,PHARMACIST IN CHARGE,SHRI AARNA INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,817 S CASHUA DR STE C,,FLORENCE,SC,295016398,843-713-1575,877-839-0075,45041000202,+34.1653321,-079.8327347,-79.81327513,34.17623615
1265045322,PTVP,1265045322,,7Z1111,ENG,N,N,N,N,Y,Y,Y,Y,https://buylowrx.business.site,NO,8/28/20,11/4/20,A,,PAYAL,THADANI,864-572-5727,PHARMACIST IN CHARGE,PTVP,,,,MRS.,,11/4/20,,,,,,,,US,United States,LOCATION,DOM,8007 WARREN H ABERNATHY HWY,,SPARTANBURG,SC,293012449,864-572-5727,864-572-5728,45083021902,+34.9240100,-082.0181976,-82.0040553,34.93659987
1265417927,GREENVILLE HEALTH CORPORATION,1265417927,,747056,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.ghs.org/healthcareservices/upstate-pharmacy,NO,12/14/05,4/14/21,A,,POLLY,MILLER,864-522-2286,VP PAYOR STATEGIES & ALIGNMENT,GREENVILLE HEALTH CORPORATION,,,H.,,,4/14/21,,,,,,,,US,United States,LOCATION,DOM,200 PATEWOOD DR,SUITE B-150,GREENVILLE,SC,296153593,864-454-2369,,45045001808,+34.8451301,-082.3292341,-82.32632,34.853878
1265459416,WAL-MART STORES EAST LP,1265459416,,722934,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,230 N BELTLINE DR,,FLORENCE,SC,295017403,843-664-0909,,45041000201,+34.1991944,-079.8244682,-79.82136453,34.19537168
1265462659,PALMETTO INFUSION SERVICES LLC,1265462659,,711512,ENG,N,Y,Y,N,N,Y,Y,Y,https://www.palmettoinfusion.com,NO,7/3/06,6/5/17,A,,CONNIE,HARTLEY,803-227-5447,VICE PRESIDENT REIMBURSEMENT,PALMETTO INFUSION SERVICES LLC,,,C,,,,,,,,,,,US,United States,LOCATION,DOM,3105 SUNSET BLVD,,WEST COLUMBIA,SC,291693425,800-809-1265,803-772-7782,45063020506,+34.0140354,-081.1321082,-81.12412,34.007088
1265535942,SOUTH CAROLINA CVS PHARMACY LLC,1265535942,,711398,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,9/10/15,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,118 W MAIN ST,,LIBERTY,SC,296571141,864-843-2726,,45077011002,+34.7760173,-082.6984761,-82.69547842,34.78924766
1265819205,KARMA HEALTHCARE LLC,1265819205,,715934,ENG,Y,Y,N,N,Y,Y,Y,Y,https://www.medicineshoppe.com,NO,4/29/15,7/19/18,A,,SURYAKANT,PATEL,864-761-4566,OWNER,KARMA HEALTHCARE LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,301 W CHEROKEE ST STE B,,BLACKSBURG,SC,297021558,864-761-4566,864-761-0003,45021970402,+35.0931953,-081.4721855,-81.5192,35.11961
1265953251,RPVR CORPORATION,1265953251,,717324,ENG,Y,Y,N,N,Y,N,Y,Y,myfleetwoodpharmacy.com,YES,6/29/17,6/29/17,A,,BHAVESH,PATEL,864-416-4927,OWNER,RPVR CORPORATION,<UNAVAIL>,RPVR CORPORATION,,,,,,,,,,,,US,United States,LOCATION,DOM,100D FLEMING ST,,LAURENS,SC,293601902,864-416-4927,864-416-4928,45059920502,+34.5452035,-082.0223328,-82.01000783,34.50587497
1265957047,WALGREEN CO,1265957047,,717695,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/14/17,2/25/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,501 N HARPER ST,,LAURENS,SC,293602337,864-984-3026,864-984-9257,45059920502,+34.5452035,-082.0223328,-82.01001501,34.50663623
1275025942,PREFERRED PHARMACY LLC,1275025942,,717999,"ENG, SPA",Y,N,N,N,Y,Y,Y,Y,,NO,5/30/18,4/26/19,A,PHARMD,JEREMY,SIMMONS,843-729-5583,OWNER,PREFERRED PHARMACY LLC,,,MICHAEL,,,,,,,,,,,US,United States,LOCATION,DOM,101 COMMERCE PL W STE H,,OKATIE,SC,299094678,843-227-3501,843-705-4444,45013002104,+32.2879651,-080.9713390,-80.93639,32.298515
1275030645,LONGS DRUGSTORES OF SC INC,1275030645,,717812,ENG,Y,Y,N,N,N,Y,Y,Y,https://avitapharmacy.com,NO,4/11/18,6/27/18,A,,ASHLEY,ELLIS,704-641-7967,CORPORATE COUNSEL/AO,LONGS DRUGSTORES OF SC INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,455 LAKESHORE PKWY,,ROCK HILL,SC,297304205,803-992-3263,844-641-3263,45091060200,+34.9282234,-081.0056196,-81.00164,34.93088
1275150815,HEALTH CARE PARTNERS PHARMACY,1275150815,,7Z1104,Spanish,Y,N,N,Y,N,Y,Y,Y,hcpsc.org,YES,6/30/20,6/30/20,A,,JIM,EUBANKS,843-488-6363,CEO,HEALTH CARE PARTNERS PHARMACY,<UNAVAIL>,"HEALTH CARE PARTNERS OF SOUTH CAROLINA, INC.",,,,6/30/20,,,,,,,,US,United States,LOCATION,DOM,145 PALMETTO POINTE RD,,MARION,SC,295716721,843-488-6341,843-488-6346,45067950200,+34.2489777,-079.3850692,-79.37072304,34.18617138
1275548349,WALGREEN CO,1275548349,,715806,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,4779 HIGHWAY 501,,MYRTLE BEACH,SC,295799444,843-903-5695,,45051060203,+33.7255263,-078.9848479,-78.96531,33.75535
1275548364,WALGREEN CO,1275548364,,715733,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,11/28/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,868 FORDING ISLAND RD,,BLUFFTON,SC,299108663,843-815-9953,,45013002107,+32.2608068,-080.8659839,-80.85913,32.266293
1275596249,DELTA PHARMACY INC,1275596249,,719914,ENG,Y,N,N,Y,Y,Y,Y,Y,https://delta-rx.com/,NO,4/10/06,11/25/15,A,,ANDRIA,WELCH,843-761-5255,OWNER,DELTA PHARMACY INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,402 E MAIN ST,,MONCKS CORNER,SC,294613616,843-761-5255,843-899-4970,45015020506,+33.1834737,-079.9987130,-80.00478916,33.1947477
1275596876,"MULLINS DISCOUNT DRUG, INC",1275596876,,763717,ENG,Y,Y,Y,N,Y,Y,Y,Y,,NO,4/6/06,11/19/07,A,R.PH.,DOUGLAS,JOHNSON,843-464-1757,OWNER/PHARMACIST IN CHARGE,"MULLINS DISCOUNT DRUG, INC",,,TODD,MR.,,,,,,,,,,US,United States,LOCATION,DOM,310 S MAIN ST,,MULLINS,SC,295743112,843-464-1757,843-464-1751,45067950400,+34.2456525,-079.2054743,-79.25386348,34.20384107
1275671851,BHP LAX LLC,1275671851,,728680,ENG,Y,Y,N,N,Y,Y,Y,Y,www.carolinapharmacysc.com,NO,2/3/07,1/25/19,A,,VIPUL,PATEL,803-804-4735,OWNER/AO,BHP LAX LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1228 COLONIAL COMMONS CT,,LANCASTER,SC,297202215,803-286-8444,803-286-8466,45057010900,+34.7385541,-080.7834700,-80.79555339,34.71763927
1275686628,HUSAM BADR,1275686628,,734167,"Arabic, ENG",Y,N,Y,N,N,Y,Y,Y,,NO,1/19/07,11/4/16,A,,HUSAM,BADR,864-233-9532,OWNER,HUSAM BADR,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1803 AUGUSTA ST STE F,,GREENVILLE,SC,296052980,864-233-9532,864-233-2075,45045004200,+34.8345704,-082.3904774,-82.39823,34.827625
1275929218,DELTA OF ISLE OF PALMS LLC,1275929218,,715854,ENG,Y,N,N,N,Y,Y,Y,Y,https://delta-rx.com/,NO,4/7/15,11/25/15,A,,ANDRIA,WELCH,843-761-5255,MANAGER,DELTA OF ISLE OF PALMS LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1400 PALM BLVD,,ISLE OF PALMS,SC,294512280,843-885-8008,843-899-4970,45019004901,+32.7868965,-079.7864097,-79.78692,32.788822
1275937104,WAL-MART STORES EAST LP,1275937104,,715586,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,10/21/14,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1225 CHERRY RD,,ROCK HILL,SC,297322507,803-324-1260,803-324-1275,45091060803,+34.9607591,-081.0222741,-81.01658,34.95243
1285027391,RON GROUP,1285027391,,715688,ENG,Y,Y,N,N,N,Y,Y,Y,https://www.blueskydrugs.com/,NO,3/13/15,6/3/20,A,,CURT,NESBITT,843-276-1950,CEO,RON GROUP,,,,MR.,,6/3/20,,,,,,,,US,United States,LOCATION,DOM,570 LONG POINT RD STE 170,,MOUNT PLEASANT,SC,294647931,843-352-7662,843-352-7629,45019004614,+32.8596872,-079.8708533,-79.86458501,32.83916785
1285162305,RICHBURG DISCOUNT PHARMACY LLC,1285162305,,717278,Hindi Gujarati,Y,Y,Y,N,Y,Y,Y,Y,https://www.facebook.com/richburgdiscountpharmacy,NO,6/2/17,10/22/18,A,PHARMACIST,HITESH,BHIMANI,803-500-2998,PHARMACIST IN CHARGE,RICHBURG DISCOUNT PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3191 LANCASTER HWY STE H,,RICHBURG,SC,29729,803-500-2998,803-619-2211,45023020700,+34.7364624,-081.0291076,-81.032234,34.744724
1285181891,THE PHARMACY,1285181891,,716744,ENG,Y,N,N,Y,Y,Y,Y,Y,thepharmacyrx.com/,NO,9/1/16,9/28/16,A,RPH,JARROD,TIPPINS,843-496-8041,"OWNER, PIC, AO",THE PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2500 HOFFMEYER RD,,FLORENCE,SC,295017407,843-773-2821,843-773-2822,45041000201,+34.1991944,-079.8244682,-79.82035,34.19834
1285649350,WALGREEN CO,1285649350,,715759,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/25/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2872 S HIGHWAY 17,,MURRELLS INLET,SC,295767621,843-357-3985,,45051051406,+33.5912971,-079.0183643,-79.0126711,33.58874437
1285649368,WALGREEN CO,1285649368,,715801,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2700 WADE HAMPTON BLVD,,GREENVILLE,SC,296151152,864-268-7123,,45045001803,+34.9002092,-082.3255295,-82.33975,34.897636
1285649376,WALGREEN CO,1285649376,,715799,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/5/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,6057 WHITE HORSE RD,,GREENVILLE,SC,296113842,864-295-0243,,45045003705,+34.8515148,-082.4672029,-82.4493,34.850163
1285651448,WAL-MART STORES EAST LP,1285651448,,733106,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,5420 FOREST DR,,COLUMBIA,SC,292065401,803-782-8428,,45079002400,+34.0016746,-080.9684233,-80.954735,34.023045
1285674622,PUBLIX SUPER MARKETS INC,1285674622,,769760,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1611 E GREENVILLE ST,,ANDERSON,SC,296212006,864-231-5246,864-231-5251,45007000300,+34.5294088,-082.6282596,-82.63473,34.52936
1285731786,SOUTH CAROLINA CVS PHARMACY LLC,1285731786,,71150D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3700 TWO NOTCH RD,,COLUMBIA,SC,292042872,803-254-6871,,45079011101,+34.0379947,-080.9878696,-80.99742,34.04068
1285746602,"TRIANGLE PHARMACY AND HOME MEDICAL EQUIPMENT, INC.",1285746602,,710709,ENG,Y,N,Y,N,N,Y,Y,Y,https://trianglepharmacysc.com,NO,8/31/06,1/9/12,A,,WILLIAMS,STROUD,803-794-4840,PHARMACY MANAGER,"TRIANGLE PHARMACY AND HOME MEDICAL EQUIPMENT, INC.",,,JENNINGS,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1239 D AVE,,WEST COLUMBIA,SC,291696307,803-794-4840,803-791-7776,45063020300,+33.9896272,-081.0628508,-81.07225,33.984257
1285826974,INGLES MARKETS INC,1285826974,,795564,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,8/16/07,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,4396 HIGHWAY 24,,ANDERSON,SC,296265212,864-226-2398,864-226-7598,45007012001,+34.5165948,-082.7136730,-82.74508,34.508366
1285912170,"COLONIAL FAMILY PRACTICE, LLC",1285912170,,713551,ENG,Y,N,Y,N,Y,Y,Y,Y,www.colonialhealthcare.com/ServicesSpecialties/Pharmacy,NO,7/27/11,3/15/21,A,,STEPHANIE,DISHER,803-773-5227,CREDENTIALING MANAGER,"COLONIAL FAMILY PRACTICE, LLC",,,,,,3/15/21,,,,,,,,US,United States,LOCATION,DOM,325 BROAD ST,SUITE 100,SUMTER,SC,291504167,803-773-5227,803-774-5400,45085002000,+33.9296368,-080.3508768,-80.35517,33.934315
1295038438,CORAM ALTERNATE SITE SERVICES INC,1295038438,,715275,ENG,Y,Y,Y,N/A,N/A,N,Y,Y,https://www.corAhc.com,YES,12/9/10,8/19/19,A,,WILLIAM,BOLGAR,720-895-3211,PRESIDENT/TREASURER,CORAM ALTERNATE SITE SERVICES INC,<UNAVAIL>,CORAM ALTERNATE SITE SERVICES INC,,,,,,,,,,,,US,United States,LOCATION,DOM,5955 CORE AVE STE 512,,NORTH CHARLESTON,SC,294066085,843-744-4183,843-743-2902,45019003105,+32.9118630,-080.0314105,-80.02644,32.901787
1295258358,WALGREEN CO,1295258358,,71767D,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/20/17,4/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1233 WILSON RD,,NEWBERRY,SC,291084000,803-597-3202,803-597-3202,45071950202,+34.2795093,-081.5635938,-81.59654,34.283287
1295289742,WATERWAY PHARMACY LLC,1295289742,,716793,ENG,Y,Y,Y,N,N,Y,Y,Y,www.waterwaypharmacy.com,NO,8/12/16,9/20/17,A,MS PHARMACOLOGY,MOHIT,PAWAR,843-734-0612,PHARMACIST,WATERWAY PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3373 HIGHWAY 9 E,,LITTLE RIVER,SC,295667826,843-734-0612,843-734-0793,45051040103,+33.8802992,-078.6541160,-78.6736182,33.87512135
1295359818,SCOTLAND MEMORIAL HOSPITAL INC,1295359818,,7Z1105,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,5/29/20,5/29/20,A,,MATTHEW,PRACHT,910-291-7000,CFO,SCOTLAND MEMORIAL HOSPITAL INC,,,D.,,,5/29/20,,,,,,,,US,United States,LOCATION,DOM,957 CHERAW ST,,BENNETTSVILLE,SC,295122420,843-456-7735,843-456-7739,45069960200,+34.5638971,-079.7572819,-79.69584,34.631104
1295740140,INGLES MARKETS INC,1295740140,,757157,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,7/29/06,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1500 POINSETT HWY,,GREENVILLE,SC,296092929,864-235-7183,864-235-7534,45045002304,+34.8877798,-082.3940491,-82.40385291,34.8886782
1295752459,WAL-MART STORES EAST LP,1295752459,,724771,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,508 BYPASS 72 NW,,GREENWOOD,SC,296491300,864-229-6722,,45047970302,+34.2103000,-082.2139248,-82.19286283,34.21013985
1295838050,SOUTH CAROLINA CVS PHARMACY LLC,1295838050,,741345,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,100 OUTLET POINTE BLVD,,COLUMBIA,SC,292105669,803-772-0403,,45063020510,+34.0357070,-081.1257529,-81.12437,34.032715
1295838068,SOUTH CAROLINA CVS PHARMACY LLC,1295838068,,742475,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,7647 HIGHWAY 76,,PENDLETON,SC,296709162,864-646-7553,864-646-6184,45007010700,+34.6422416,-082.7791119,-82.783394,34.633045
1295840148,MEDICAL UNIVERSITY OF SC,1295840148,,708630,ENG,Y,N,N,N,N,Y,Y,Y,www.muschealth.org/primary-care/locations/ufm-ellis-oak.html,NO,8/20/06,4/6/21,A,MD,PATRICK,CAWLEY,843-792-4000,CEO/HOSPITAL ADMINISTRATION,MEDICAL UNIVERSITY OF SC,,,,,,4/6/21,,,,,,,,US,United States,LOCATION,DOM,650 ELLIS OAK DR RM 119,,CHARLESTON,SC,294123089,843-876-2969,843-876-2967,45019001902,+32.7627874,-079.9653762,-79.96937,32.746605
1306002167,PUBLIX SUPER MARKETS INC,1306002167,,710090,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,7/31/08,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,101 BUCKWATER PLACE BLVD,,BLUFFTON,SC,29910,843-815-6435,843-815-6447,45013002105,+32.2787090,-080.9215404,-80.916336,32.271492
1306004478,WALGREEN CO,1306004478,,715772,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/27/08,1/12/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1532 LAKE MURRAY BLVD,,COLUMBIA,SC,292128622,803-732-1975,,45063021113,+34.0905147,-081.2005491,-81.19005,34.083397
1306149950,PUBLIX SUPER MARKETS INC,1306149950,,711280,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,12/20/10,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,847 HIGHWAY 378,,LEXINGTON,SC,290728316,803-996-6171,803-996-6180,45063021022,+34.0017338,-081.3138256,-81.3067589,33.99273992
1306164413,PUBLIX SUPER MARKETS INC,1306164413,,710995,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,5/13/10,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,112 NICKLE PLATE RD,,HARDEEVILLE,SC,299274414,843-208-3605,843-208-3611,45053950201,+32.3984799,-080.9415727,-80.9727,32.30715
1306187653,WAL-MART STORES EAST LP,1306187653,,714470,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,3/12/13,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2637 GENTRY MEMORIAL HWY,,PICKENS,SC,296719429,864-605-6617,864-878-9158,45077010403,+34.8488264,-082.7112797,-82.690475,34.869747
1306369335,WALGREEN CO,1306369335,,717759,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,1/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,214 SAINT JAMES AVE,,GOOSE CREEK,SC,294452974,217-709-2386,217-709-2344,45015020707,+33.0619117,-080.0440881,-80.04535,33.008327
