contaminant_name,media,site_name,epa_id,city,county,state,zip_code,site_location,latitude,longitude,region,npl_status,superfund_alternative_agreement,federal_facility,operable_unit_number,sequence_id,decision_document_type,actual_completion_date,fiscal_year,geoid,tract_latitude,tract_longitude,lat,lon
TETRACHLOROETHENE,Groundwater,MEDLEY FARM DRUM DUMP,SCD980558142,GAFFNEY,CHEROKEE,SC,29340,198 East Burford Street,34.9805,-81.6685,4,Currently on the Final NPL,N,N,1,1,Record of Decision,5/29/91,1991,45021970201,+35.0819573,-081.7015857,-81.6498195,35.0717945
TETRACHLOROETHENE,Soil,MEDLEY FARM DRUM DUMP,SCD980558142,GAFFNEY,CHEROKEE,SC,29340,198 East Burford Street,34.9805,-81.6685,4,Currently on the Final NPL,N,N,1,1,Record of Decision,5/29/91,1991,45021970201,+35.0819573,-081.7015857,-81.6498195,35.0717945
TOXAPHENE,Soil,MEDLEY FARM DRUM DUMP,SCD980558142,GAFFNEY,CHEROKEE,SC,29340,198 East Burford Street,34.9805,-81.6685,4,Currently on the Final NPL,N,N,1,1,Record of Decision,5/29/91,1991,45021970201,+35.0819573,-081.7015857,-81.6498195,35.0717945
TRICHLOROETHENE,Groundwater,MEDLEY FARM DRUM DUMP,SCD980558142,GAFFNEY,CHEROKEE,SC,29340,198 East Burford Street,34.9805,-81.6685,4,Currently on the Final NPL,N,N,1,1,Record of Decision,5/29/91,1991,45021970201,+35.0819573,-081.7015857,-81.6498195,35.0717945
TRICHLOROETHENE,Soil,MEDLEY FARM DRUM DUMP,SCD980558142,GAFFNEY,CHEROKEE,SC,29340,198 East Burford Street,34.9805,-81.6685,4,Currently on the Final NPL,N,N,1,1,Record of Decision,5/29/91,1991,45021970201,+35.0819573,-081.7015857,-81.6498195,35.0717945
LEAD,Soil,"PALMETTO RECYCLING, INC.",SCD037398120,COLUMBIA,RICHLAND,SC,29203,531 Koon Store Road,34.1228,-81.0117,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,3/30/95,1995,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
ARSENIC,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,8/15/08,2008,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
CHROMIUM,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,8/15/08,2008,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
COPPER,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,8/15/08,2008,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
"2,4-DINITROPHENOL",Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
"2,4-DINITROPHENOL",Soil,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
ARSENIC,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
ARSENIC,Soil,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
CHROMIUM,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
CHROMIUM,Soil,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
COPPER,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
COPPER,Soil,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
PENTACHLOROPHENOL,Groundwater,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
PENTACHLOROPHENOL,Soil,PALMETTO WOOD PRESERVING,SCD003362217,DIXIANA,LEXINGTON,SC,29033,199 Pallet Drive,33.920831,-81.060281,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/30/87,1987,45063020605,+33.9250885,-081.0694330,-81.0592601,33.9193206
"1,1,1-TRICHLOROETHANE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHENE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
2-BUTANONE (METHYL ETHYL KETONE),Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BIS(2-ETHYLHEXYL)PHTHALATE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
CYCLOHEXANONE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRACHLOROETHENE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TOLUENE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TRICHLOROETHANE (MIXED ISOMERS),Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,ROD Amendment,12/23/99,2000,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,1-TRICHLOROETHANE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,1-TRICHLOROETHANE",Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,1-TRICHLOROETHANE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,1-TRICHLOROETHANE",Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,2-TRICHLOROETHANE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1,2-TRICHLOROETHANE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHANE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHANE",Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHANE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHANE",Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHENE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHENE",Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHENE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,1-DICHLOROETHENE",Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,2-DICHLOROETHANE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,2-DICHLOROETHANE",Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
2-BUTANONE (METHYL ETHYL KETONE),Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
2-BUTANONE (METHYL ETHYL KETONE),Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ACETONE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ACETONE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ALUMINUM,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ALUMINUM,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ALUMINUM,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ANTIMONY,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ARSENIC,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ARSENIC,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BARIUM,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BASE NEUTRAL ACIDS,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BIS(2-ETHYLHEXYL)PHTHALATE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BROMODICHLOROMETHANE,Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BUTYL BENZYL PHTHALATE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BUTYL BENZYL PHTHALATE,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
BUTYL BENZYL PHTHALATE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
CADMIUM,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
CHLOROFORM,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
CHLOROFORM,Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
CHROMIUM,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
DICHLOROMETHANE (METHYLENE CHLORIDE),Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
DICHLOROMETHANE (METHYLENE CHLORIDE),Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
ETHYL PROP-2-ENOATE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
MANGANESE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
MANGANESE,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
MANGANESE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
MANGANESE,Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
METALS,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
METALS,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
METALS,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
PENTACHLOROPHENOL,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
PENTACHLOROPHENOL,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRACHLOROETHENE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRACHLOROETHENE,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRACHLOROETHENE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRAHYDROFURAN,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
TETRAHYDROFURAN,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,SIMPSONVILLE,GREENVILLE,SC,29681,117 Southeast Main Street,34.7134,-82.233,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/93,1993,45045003011,+34.7317039,-082.2349019,-82.2542834,34.7370639
