npi,basic_organization_name,latitude,longitude,address,city,state,zip,county,country,match_indicator,match_type,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
1912304197,"ADVANCED MEDICAL GROUP, LLC",33.565598,-81.731371,916 Vaucluse Rd,Aiken,SC,29801,Aiken County,US,No_Match,,,,,,,
1912342221,WALGREEN CO,34.949564,-81.061235,1656 Cranium Dr,Rock Hill,SC,29732,York County,US,Match,Exact,637367382,R,45,091,060908,1011
1912558313,HONEA PATH PHARMACY LLC,34.447976,-82.388736,6 Carolina Ave,Honea Path,SC,29654,Anderson County,US,Match,Exact,25469025,L,45,007,011502,1034
1912912007,WALGREEN CO,35.048003,-81.983377,3740 Boiling Springs Rd,Boiling Springs,SC,29316,Spartanburg County,US,Match,Exact,19462491,R,45,083,022405,1010
1912914938,INGLES MARKETS INC,34.904073,-82.35067,1316 Stallings Rd,Greenville,SC,29609,Greenville County,US,Match,Exact,38302423,L,45,045,001600,1019
1912924176,WAL-MART STORES EAST LP,34.826904,-82.547248,128 Rolling Hills Cir,Easley,SC,29640,Pickens County,US,Match,Exact,645275928,R,45,077,010604,2019
1912947359,PUBLIX SUPER MARKETS INC,34.969145,-81.891052,1914 E Main St,Spartanburg,SC,29307,Spartanburg County,US,Match,Non_Exact,19504793,L,45,083,021301,2026
1912963745,ELLOREE PHARMACY LLC,33.531469,-80.570832,2607 Cleveland St,Elloree,SC,29047,Orangeburg County,US,Match,Non_Exact,19229846,R,45,075,010400,3053
1922013879,INGLES MARKETS INC,34.947728,-82.272225,121 Fairview Pl,Greer,SC,29651,Greenville County,US,Match,Exact,38330172,L,45,045,002506,1054
1922025188,WAL-MART STORES EAST LP,32.422466,-80.735145,342 State Hwy 170,Beaufort,SC,29906,Beaufort County,US,No_Match,,,,,,,
1922029644,PEAK PHARMACY INC,34.241629,-81.323936,80 River St,Peak,SC,29122,Newberry County,US,Match,Exact,45380994,R,45,071,950603,1005
1922048362,PUBLIX SUPER MARKETS INC,33.998728,-81.220671,102 Old Cherokee Rd,Lexington,SC,29072,Lexington County,US,Match,Non_Exact,70067488,R,45,063,021032,2017
1922049816,"BRIDGES & JAMES, INC",34.696644,-79.922893,831 Chesterfield Hwy,Cheraw,SC,29520,Chesterfield County,US,Match,Exact,639254546,L,45,025,950503,1019
1922101468,SOUTH CAROLINA CVS PHARMACY LLC,34.526413,-82.639366,5 Drakeford Ct,Anderson,SC,29621,Anderson County,US,Match,Non_Exact,633025535,L,45,007,000200,1022
1922101781,SOUTH CAROLINA CVS PHARMACY LLC,34.363869,-80.128922,2237 Bobo Newsom Hwy,Hartsville,SC,29550,Darlington County,US,Tie,,,,,,,
1922183987,PICKWICK PHARMACY INC,34.808494,-82.380481,3201 Augusta St,Greenville,SC,29605,Greenville County,US,Match,Exact,38305271,L,45,045,001400,1025
1922195122,THOMAS DRUGS INC,33.874635,-78.619836,1455 Hwy 17,Little River,SC,29566,Horry County,US,Match,Non_Exact,647273273,L,45,051,040103,1000
1922198902,H AND M HEALTHCARE INC,33.609772,-81.103175,4697 Savannah Hwy,North,SC,29112,Orangeburg County,US,Match,Exact,635580589,R,45,075,012000,2118
1922267707,WALGREEN CO,32.968401,-79.998254,1006 S Jefferson Ave,Goose Creek,SC,29445,Berkeley County,US,No_Match,,,,,,,
1922521020,WALGREEN CO,33.826092,-78.685312,1002 6th Ave S,North Myrtle Beach,SC,29582,Horry County,US,Match,Non_Exact,647275524,R,45,051,040300,1054
1922566017,THE KROGER CO,32.275009,-80.918147,85 Innovation Dr,Bluffton,SC,29910,Beaufort County,US,Match,Exact,632708804,L,45,013,002105,1055
1932202702,SOUTH CAROLINA CVS PHARMACY LLC,34.826474,-82.562475,5284 Calhoun Mem Hwy,Easley,SC,29642,Pickens County,US,Match,Non_Exact,26216398,R,45,077,010804,1001
1932202793,SOUTH CAROLINA CVS PHARMACY LLC,34.69005,-79.897401,201 Jersey,Cheraw,SC,29520,Chesterfield County,US,Match,Non_Exact,14336618,L,45,025,950504,2026
1932273463,PRESCRIPTIONS INC,33.927141,-80.346097,80 Church Ct,Sumter,SC,29150,Sumter County,US,Match,Exact,202689232,L,45,085,002000,1001
1942241880,SC HOME RX,34.003182,-81.135825,3681 Leaphart Rd,West Columbia,SC,29169,Lexington County,US,Match,Exact,637482980,L,45,063,020512,1011
1942270582,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,34.967017,-81.935955,397 Serpentine Dr,Spartanburg,SC,29303,Spartanburg County,US,Match,Exact,640602422,R,45,083,020301,2013
1942303433,SOUTH CAROLINA CVS PHARMACY LLC,33.045004,-80.120893,1907 Varner St,Summerville,SC,29486,Berkeley County,US,Match,Exact,614770296,R,45,015,020713,1074
1942303714,SOUTH CAROLINA CVS PHARMACY LLC,32.854531,-80.010158,4380 Dorchester Rd,North Charleston,SC,29405,Charleston County,US,No_Match,,,,,,,
1942314927,BISHOPVILLE DRUG CO INC,34.215425,-80.254232,112 Ridge St,Bishopville,SC,29010,Lee County,US,Match,Exact,79591918,R,45,061,920202,1028
1942388970,"OMNICARE OF NEW YORK, LLC",34.171986,-79.843982,904 Abbington Hall,Florence,SC,29501,Florence County,US,Match,Exact,623979544,R,45,041,000202,1008
1942486386,WAL-MART STORES EAST LP,35.048589,-80.993664,1158 Stonecrest Blvd,Fort Mill,SC,29708,York County,US,No_Match,,,,,,,
1942527452,INFUSCIENCE SOUTH CAROLINA LLC,32.844553,-79.872705,NA I 526,Mount Pleasant,SC,29464,Charleston County,US,No_Match,,,,,,,
1942633086,DOTTIES PHARMACY LLC,32.762483,-79.974913,315 Folly Rd,Charleston,SC,29412,Charleston County,US,No_Match,,,,,,,
1952494320,FOOD LION LLC,34.217165,-82.158729,1624 Bypass 72 NE,Greenwood,SC,29649,Greenwood County,US,No_Match,,,,,,,
1952632234,THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,33.539575,-80.828038,1161 Cook Rd,Orangeburg,SC,29118,Orangeburg County,US,Match,Exact,648369415,L,45,075,011100,2044
1952763898,HAWTHORNE AIKEN PHARMACY INC,33.583666,-81.758971,270 Hudson Rd,Aiken,SC,29801,Aiken County,US,Match,Exact,624546664,L,45,003,021300,2001
1952792798,PUBLIX SUPER MARKETS INC,34.952739,-81.06463,1767 101 Heckle Blvd,Rock Hill,SC,29732,York County,US,No_Match,,,,,,,
1952824146,WALGREEN CO,33.399732,-81.419914,12751 Main St,Williston,SC,29853,Barnwell County,US,Match,Exact,19083525,L,45,011,970102,2033
1952826695,WALGREEN CO,32.783164,-79.945585,267 UT Calhoun St,Charleston,SC,29401,Charleston County,US,Match,Exact,108807300,L,45,019,000500,1003
1962486696,MCLESKEY-TODD PHARMACY OF GREER INC,34.940893,-82.226989,106 W Church St,Greer,SC,29650,Greenville County,US,No_Match,,,,,,,
1962505636,SOUTH CAROLINA CVS PHARMACY LLC,34.521406,-82.492598,208 S Main St,Belton,SC,29627,Anderson County,US,Match,Non_Exact,25478570,R,45,007,011402,2027
1962505735,SOUTH CAROLINA CVS PHARMACY LLC,32.820403,-79.990976,1780 Dartmoor Cir,Charleston,SC,29407,Charleston County,US,Match,Exact,108855165,L,45,019,002606,1004
1962574764,DICKERSON INVESTMENTS LLC,33.532281,-80.896498,3152 North Rd,Orangeburg,SC,29118,Orangeburg County,US,No_Match,,,,,,,
1962861922,BEAUFORT PHARMACY LLC,32.416694,-80.688971,964 Ribaut Rd,Beaufort,SC,29902,Beaufort County,US,Match,Exact,638844223,L,45,013,000700,4013
1962975888,POWDERSVILLE FAMILY PHARMACY LLC,34.786375,-82.484246,11035 Anderson Rd,Piedmont,SC,29673,Anderson County,US,Match,Exact,645419851,R,45,007,010103,4025
1972028512,WALGREEN CO,34.860907,-82.114061,229 College St,Reidville,SC,29375,Spartanburg County,US,Match,Exact,19464196,L,45,083,023409,1037
1972163350,"GENESIS HEALTH CARE, INC",33.936512,-79.935965,113 S Jones Rd,Olanta,SC,29114,Florence County,US,Tie,,,,,,,
1972525624,SOUTH CAROLINA CVS PHARMACY LLC,33.982057,-80.964758,700 Munsen Spring Dr,Columbia,SC,29209,Richland County,US,Match,Exact,71829431,R,45,079,011603,2016
1972606648,SOUTH CAROLINA CVS PHARMACY LLC,33.617705,-78.976868,510 N Hwy 17 Bus,Myrtle Beach,SC,29575,Horry County,US,No_Match,,,,,,,
1972690857,SUP RX PHARMACY,33.887312,-80.350084,234 Wadford St,Sumter,SC,29150,Sumter County,US,Match,Exact,202684279,R,45,085,001600,1034
1972900462,RMSS LTD CO,33.297669,-81.037532,231 US Hwy 78,Bamberg,SC,29003,Bamberg County,US,No_Match,,,,,,,
1972907236,WAL-MART STORES EAST LP,34.756752,-82.265467,150 Hwy 14,Simpsonville,SC,29681,Greenville County,US,No_Match,,,,,,,
1972991164,HARRIS TEETER LLC,35.057818,-80.935287,500 Mercantile Pl,Fort Mill,SC,29715,York County,US,No_Match,,,,,,,
1972996908,WAL-MART STORES EAST LP,32.96838,-80.00382,1634 Red Bank Rd,Goose Creek,SC,29445,Berkeley County,US,No_Match,,,,,,,
1972998128,WALHALLA PHARMACY LLC,34.766072,-83.06413,111 N Catherine St,Walhalla,SC,29691,Oconee County,US,Tie,,,,,,,
1982085767,GUARDIAN PHARMACY OF SC ONE LLC,32.762194,-80.164865,4814 Mandarin Meadow Ln,Hollywood,SC,29449,Charleston County,US,No_Match,,,,,,,
1982087318,CARESOUTH,34.212002,-80.25803,506 S Main St,Bishopville,SC,29010,Lee County,US,Match,Non_Exact,79601602,R,45,061,920202,1013
1982707329,SOUTH CAROLINA CVS PHARMACY LLC,34.168814,-79.845922,3301 W Palmetto St,Florence,SC,29501,Florence County,US,No_Match,,,,,,,
1982707659,SOUTH CAROLINA CVS PHARMACY LLC,33.325172,-81.136183,421 E Hampton St,Denmark,SC,29042,Bamberg County,US,Match,Exact,18955115,L,45,009,960102,3001
1982707667,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",33.378235,-79.288348,4 Gardenia Cir,Georgetown,SC,29440,Georgetown County,US,Match,Non_Exact,28961824,R,45,043,920601,4008
1982763603,GUARDIAN PHARMACY OF SC ONE LLC,33.343888,-79.296476,2106 S Island Rd,Georgetown,SC,29440,Georgetown County,US,Match,Non_Exact,28965568,L,45,043,920702,3059
1982839551,NEW HORIZON FAMILY HEALTH SERVICES INC,34.996271,-82.475035,1599 Geer Hwy,Travelers Rest,SC,29690,Greenville County,US,Match,Exact,38294267,R,45,045,003903,2000
1982933263,COMMUNITY MEDICINE FOUNDATION,34.702497,-81.21065,34 Cestrain Sq,Chester,SC,29706,Chester County,US,Match,Exact,604949146,L,45,023,020200,4016
1982944195,"FAMILY HEALTH CENTERS, INC.",33.473545,-81.186571,7061 Norway Rd,Neeses,SC,29107,Orangeburg County,US,Match,Exact,19236001,R,45,075,011802,1013
1982974390,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",34.967742,-81.94159,880 N Church St,Spartanburg,SC,29303,Spartanburg County,US,Match,Non_Exact,19526568,L,45,083,020301,2020
1992008650,FAMILY PHARMACY AT WCH,33.560259,-79.040108,4033 Hwy 17 By-Pass,Murrells Inlet,SC,29576,Georgetown County,US,Match,Non_Exact,638225785,R,45,043,920510,2024
1992228902,WALGREEN CO,34.813968,-82.442115,2711 A Anderson Rd,Greenville,SC,29611,Greenville County,US,Match,Exact,640782541,L,45,045,003602,2000
1992228936,WALGREEN CO,33.988757,-81.006468,2705 Kiawah Ave,Columbia,SC,29205,Richland County,US,Match,Exact,71828258,L,45,079,002100,2015
1992293476,"RIDGE LTC PHARMACY, LLC",33.966966,-81.387055,3982 Augusta Hwy,Gilbert,SC,29054,Lexington County,US,Match,Exact,70037286,L,45,063,021310,1042
1992710081,WALGREEN CO,34.7802,-82.311197,111 N Main St,Mauldin,SC,29662,Greenville County,US,Tie,,,,,,,
1992722144,WAL-MART STORES EAST LP,34.820744,-82.282453,1450 Woodruff Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,640771430,L,45,045,002812,1008
1992741888,WHITE OAK PHARMACY INC,34.982703,-81.944663,1227 Boiling Springs Rd,Spartanburg,SC,29303,Spartanburg County,US,Match,Exact,19466532,R,45,083,021500,1033
1992755011,"TARRYTOWN EXPOCARE SC2, LLC",34.014506,-81.167334,100 Park Place Ct,Lexington,SC,29072,Lexington County,US,Match,Exact,625615908,R,45,063,021038,1035
1992965263,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",34.0739,-81.151748,360 Harbison Blvd,Columbia,SC,29212,Lexington County,US,No_Match,,,,,,,
