OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,County,Evacuation_Zone,X,Y,Licensee County,x,y
734,HLNURSINGCARE,COVENANT PLACE NURSING CENTER,2825 CARTER RD,SUMTER,SC,29150-1712,803-469-7007,RLINDER@COVENANTPLACE.ORG,"LINDER, RISLEY E., SR. PH#: 803-469-7007",RLINDER@COVENANTPLACE.ORG,NCF-0632 / 05/31/2022,Sumter / Non-Profit Corporation,2825 CARTER RD,SUMTER,SC,29150-1712,COVENANT PLACE OF SUMTER INC,803-469-7007,425382,Sumter,,-80.40591516,33.9546396,Sumter,554891.9644,3757285.477
7482,HLHEARINGAIDSPEC,"COX, TRINA F.",901 GOLDENDALE CT,GREENVILLE,SC,29607,843-229-6212,SUNSHINEGIRL728@GMAIL.COM, PH#: ,,HAS-0668 / 01/30/2022,Greenville / Sole Proprietorship,,,,,"COX, TRINA F.",843-229-6212,,Greenville,,-82.326873,34.777051,Greenville,378589.4395,3849121.326
8052,HLHEARINGAIDSPEC,"CRAVEN, STEPHEN M.",405 W CRAVE N AVE,PINEBLUFF,NC,28373,910-695-8484,EAR_BEAR@HOTMAIL.COM, PH#: ,,HAS-359R / 01/30/2022,Out of State / Sole Proprietorship,1331 N SANDHILLS BLVD,ABERDEEN,NC,28315-2211,"CRAVEN, STEPHEN M.",910-695-8484,,Out of State,,-79.475546,35.119176,Out of State,638912.6682,3887322.582
7520,HLHEARINGAIDSPEC,"CRAWFORD, ANTONDE TYESE",2135 CULP FARMS DR,FORT MILL,SC,29715-6707,803-320-5313,TYESECRAWFORD@YAHOO.COM, PH#: ,,HAS-0595 / 01/30/2022,York / Sole Proprietorship,,,,,"CRAWFORD, ANTONDE TYESE",803-320-5313,,York,,-80.922114,35.060896,York,507102.0395,3879798.995
2108,HLINHOMECARE,CREATIVE HOME CARE LLC,7356 GARNERS FERRY RD STE 212,COLUMBIA,SC,29209-2146,803-776-9105,CREATIVEH@ATT.NET, PH#: ,,IHCP-0332 / 11/30/2021,Richland / Limited Liability,7356 GARNERS FERRY RD STE 212,COLUMBIA,SC,29209-2146,CREATIVE HOME CARE LLC,803-776-9105,,Richland,,-80.94692665,33.97037362,Richland,504902.9095,3758872.34
6681,HLHOSPICEPROGRAM,CRESCENT HOSPICE,1370 BROWNING RD STE 120,COLUMBIA,SC,29210,803-732-3274,DEERATLEY@CAREHOSPICE.COM,"RATLEY, DEE PH#: 843-972-0500",DEERATLEY@CAREHOSPICE.COM,HPC-0160 / 06/30/2021,Richland / Corporation,1370 BROWNING RD STE 120,COLUMBIA,SC,29210,CRESCENT HOSPICE INC,434-977-9711,,Richland,,-81.10945427,34.03958916,Out of State,489896.8251,3766550.962
1210,HLHOSPICEPROGRAM,CRESCENT HOSPICE-TIDEWATER,10 BUCKINGHAM PLANTATION DR STE A,BLUFFTON,SC,29910-6503,843-757-9388,DEERATLEY@CAREHOSPICE.COM,"SAXON, SUSAN E. PH#: 843-757-9388",SUSANSAXON@TIDEWATERHOSPICE.COM,HPC-0119 / 02/28/2022,Beaufort / Corporation,10 BUCKINGHAM PLANTATION DR STE A,BLUFFTON,SC,29910-6503,TIDEWATER HOSPICE INC,434-977-9711,421574,Beaufort,A,-80.81192555,32.2371129,Out of State,517718.7817,3566733.874
5895,HLMIDWIFE,"CRISWELL, SHEENA",2124 MIDDLEBRIDGE CT,FORT MILL,SC,29715,530-949-0692,HIILANIMIDWIFERY@GMAIL.COM, PH#: ,,LMW-0073 / 07/31/2022,York / Sole Proprietorship,1217 SHENANDOAH CIR,ROCK HILL,SC,29730,"CRISWELL, SHEENA",530-949-0692,,York,,-80.914847,35.067785,York,507764.0287,3880563.535
7063,HLINHOMECARE,CRITICAL NURSE STAFFING,237 BARNWELL NW,AIKEN,SC,29801,803-716-8100,JAMIE.SHARPE@CNSCARES.COM,"BOWMAN, LATAVIA PH#: 803-761-1978",LATAVIA.BOWMAN@CNSCARES.COM,IHCP-0820 / 10/31/2021,Aiken / Limited Liability,,,,,CRITICAL NURSE STAFFING LLC,803-716-8100,,Aiken,,-81.72130573,33.56336444,Aiken,433049.4087,3713977.406
7691,HLHEARINGAIDSPECTEMP,"CROGAN, MATHEW P",1 CAITLIN CT,PALM COAST,FL,32137,352-255-1746,MATT@ELITEHEARINGCENTERS.COM, PH#: ,,HTP-1113 / 07/31/2021,Out of State / Sole Proprietorship,,,,,"CROGAN, MATHEW P",352-255-1746,,Out of State,,-81.2004,29.592924,Out of State,480593.5508,3273696.198
8175,HLHEARINGAIDSPEC,"CROGAN, MICHAEL F.",930 OLD AIRPORT RD APT #419,GREENVILLE,SC,29607,352-702-2039,LAKIMAN52@YAHOO.COM, PH#: ,,HAS-0679 / 01/30/2022,Greenville / Sole Proprietorship,,,,,"CROGAN, MICHAEL F.",352-702-2039,,Greenville,,-82.337292,34.846525,Greenville,377738.6749,3856838.785
6700,HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF COLUMBIA,1421 BLUFF RD,COLUMBIA,SC,29201-4809,803-733-5855,CHARDEN@CTC.CARE, PH#: ,,OPFN-0109 / 03/31/2022,Richland / Professional Corporation,105 N SPRING ST STE 109,GREENVILLE,SC,29601-2859,CROSSROADS TREATMENT CENTER OF COLUMBIA PC,803-733-5855,,Richland,,-81.01046802,33.96656423,Richland,499032.9226,3758448.745
6760,HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF GREENVILLE,157 BROZZINI CT,GREENVILLE,SC,29615-5340,864-288-7636,AGADDY@CROSSROADSTREATMENTCENTERS.COM,"KACZMAREK, MICHAEL, MD. PH#: 864-288-7636",MKKACZ1@GMAIL.COM,OPFN-0077 / 09/30/2021,Greenville / Professional Corporation,105 N SPRING ST STE 109,GREENVILLE,SC,29601-2859,CROSSROADS TREATMENT CENTER OF GREENVILLE PC,864-288-7636,,Greenville,,-82.25600027,34.85168672,Greenville,385178.2626,3857315.143
1124,HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTER OF SENECA,209 OCONEE SQUARE DR,SENECA,SC,29678-2546,864-888-2337,LICENSING@CTC.CARE,"KACZMAREK, MICHAEL, MD. PH#: 864-288-7636",MKKACZ1@GMAIL.COM,OPFN-0113 / 06/30/2021,Oconee / Corporation,55 BEATTIE PL STE 810,GREENVILLE,SC,29601-2859,CROSSROADS TREATMENT CENTER OF SENECA PC,864-888-2337,,Oconee,,-82.98043494,34.69134369,Oconee,318593.2287,3840599.946
6917,HLPSADOUTPATIENT,CROSSROADS TREATMENT CENTERS OF CHARLESTON,2470 MALL DR STE C & D,NORTH CHARLESTON,SC,29406-6514,843-207-4721,CHARDEN@CTC.CARE, PH#: ,,OPFN-0134 / 10/31/2021,Charleston / Corporation,105 N SPRING ST STE 109,GREENVILLE,SC,29601-2859,CROSSROADS TREATMENT CENTER OF CHARLESTON PC,864-207-4721,,Charleston,B,-80.03460693,32.92810746,Greenville,590257.827,3643730.337
771,HLRESIDENTIALCARE,CUMMINGS COMMUNITY RESIDENTIAL CARE HOME,2606 STARK LN,NORTH CHARLESTON,SC,29405-5537,843-747-7088,OCUMMINGS03@COMCAST.NET,"CUMMINGS, OLYMPIA W. PH#: 843-860-2340",OCUMMINGS03@COMCAST.NET,CRC-0891 / 10/31/2021,Charleston / Sole Proprietorship,2606 STARK LN,NORTH CHARLESTON,SC,29405,"CUMMINGS, OLYMPIA W.",843-860-2340,,Charleston,B,-79.99037799,32.85222403,Charleston,594473.621,3635356.248
711,HLRESIDENTIALCARE,CURAMENG RESIDENTIAL HOME CARE,2021 COSGROVE AVE,NORTH CHARLESTON,SC,29405-7710,843-566-1266,MYLESR05@YAHOO.COM,"REYES, MILAGROS L. PH#: 843-566-1266",MYLESR05@YAHOO.COM,CRC-1187 / 11/30/2021,Charleston / Corporation,109 WELCHMAN AVE,GOOSE CREEK,SC,29445-7154,JFJ INC,843-566-1266,,Charleston,B,-79.97612224,32.85682768,Charleston,595802.6882,3635879.474
7071,HLHOMEHEALTH,CYPRESS CLUB HOME HEALTH AGENCY,20 LADY SLIPPER LN,HILTON HEAD ISLAND,SC,29926-1372,843-689-7017,SSHEA@THECYPRESS.COM,"SHEA, SUZANNE BARBARA PH#: ",,HHA-0146 / 07/31/2021,Beaufort / Corporation,20 LADYSLIPPER LN,HILTON HEAD ISLAND,SC,29926-1372,CYPRESS CLUB INC,843-689-7003,,Beaufort,A,-80.73892976,32.23290143,Beaufort,524596.9788,3566281.423
1994,HLRENALDIALYSIS,CYPRESS GARDENS DIALYSIS,418 BROAD ST,SUMTER,SC,29150,803-418-5129,SCL_C@DAVITA.COM,"HOBBS-RIGGINS, DE'NYSHA PH#: 803-418-5129",,ERD-0220 / 07/31/2021,Sumter / Corporation,5200 VIRGINIA WAY,BRENTWOOD,TN,37027-7569,TOTAL RENAL CARE INC,720-631-2100,,Sumter,,-80.35812165,33.93564907,Out of State,559321.2062,3755206.418
1523,HLRENALDIALYSIS,CYPRESS GARDENS HOME TRAINING,526 BROAD ST,SUMTER,SC,29150-3306,803-773-5891,SCL_C@DAVITA.COM,"HOLEMAN, JENNIFER PH#: 803-773-5891",,ERD-0212 / 04/30/2022,Sumter / Limited Liability,"5200 VIRGINIA WAY, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,GIVHAN DIALYSIS LLC,720-631-2100,,Sumter,,-80.36211876,33.93807705,Out of State,558950.1215,3755473.327
90,HLRESIDENTIALCARE,CYPRESS PLACE,205 MIDLAND PKWY,SUMMERVILLE,SC,29485-8104,843-875-7163,JHOOLEY@ENLIVANT.COM,"HOOLEY, JOHANNA PH#: 843-875-7163",,CRC-1411 / 11/30/2021,Dorchester / Limited Liability,330 N WABASH AVE STE 3700,CHICAGO,IL,60611-7605,CYPRESS AID OPCO LLC,312-725-7000,,Dorchester,E,-80.16174068,32.96584168,Out of State,578338.0025,3647811.997
7665,HLADULTDAYCARE,DAILY LIVING ADC OF FLORENCE LLC,500 PAMPLICO HWY STE F,FLORENCE,SC,29501,843-206-9042,DAILYLIVINGLLC@YAHOO.COM, PH#: ,,ADC-0463 / 06/30/2021,Florence / Limited Liability,,,,,DAILY LIVING ADC OF FLORENCE LLC,843-206-9042,,Florence,,-79.759148,34.161764,Florence,614375.7334,3780787.805
1989,HLADULTDAYCARE,DAILY LIVING LLC,1307 N LONGSTREET ST,KINGSTREE,SC,29556-2739,843-206-9042,DAILYLIVINGLLC@YAHOO.COM,"WILLIAMS, DOMONEICQUE PH#: 843-206-9042; WILLIAMS, MONEASHA PH#: ",,ADC-0325 / 09/30/2021,Williamsburg / Limited Liability,,,,,DAILY LIVING LLC,843-401-4099,,Williamsburg,,-79.82883,33.67939296,Williamsburg,608562.5761,3727223.979
1263,HLRESIDENTIALCARE,DALTONS CMC RESIDENTIAL CARE FACILITY,1231 EUTAW ST,ORANGEBURG,SC,29115-3529,803-747-7006,CHERYLGDALTON@GMAIL.COM,"JENKINS, LAVEDA PH#: 803-347-9443",CHERYLGDALTON@GMAIL.COM,CRC-1447 / 07/31/2021,Orangeburg / Sole Proprietorship,1231 EUTAW ST,ORANGEBURG,SC,29115-3529,"GIBSON-DALTON, CHERYL",803-747-7006,,Orangeburg,,-80.85527775,33.50685519,Orangeburg,513441.5268,3707488.621
5062,HLTATTOOFAC,DARK HORSE TATTOO,4422 DEVINE ST,COLUMBIA,SC,29205-3612,803-708-2942,BUBBLEGUMDIESEL@GMAIL.COM, PH#: ,,TF-0133 / 12/31/2021,Richland / Limited Liability,,,,,VIKING VISIONARIES LLC,803-319-6741,,Richland,,-80.978854,33.992196,Richland,501953.0642,3761290.843
7531,HLTATTOOFAC,DARK TIDE GALLERY,5 MARINA BLVD,BEAUFORT,SC,29902-6947,843-986-0221,DARKTIDEGALLERY@GMAIL.COM,"BARNARD, RAYMOND PH#: 843-812-8838",,TF-0353 / 03/31/2022,Beaufort / Sole Proprietorship,,,,,"GREGORY, RADER",606-304-9052,,Beaufort,A,-80.723301,32.378194,Beaufort,526028.0048,3582390.578
4673,HLINHOMECARE,DARLINGTON COUNTY COUNCIL ON AGING,402 PEARL ST,DARLINGTON,SC,29532,843-393-8521,DCCOA@SC.RR.COM,"ANDERSON, JACKIE G. PH#: 843-393-8521",DCCOA@SC.RR.COM,IHCP-0573 / 01/31/2022,Darlington / Corporation,402 PEARL ST,DARLINGTON,SC,29532,DARLINGTON COUNTY COUNCIL ON AGING,843-393-8521,,Darlington,,-79.876162,34.300162,Darlington,603420.0718,3796009.733
380,HLRESIDENTIALCARE,DAVIDSON STREET COMMUNITY RESIDENCE,313 DAVIDSON ST,CLINTON,SC,29325-2023,864-833-7284,KMCGOWAN@LCDSNB.ORG,"TAVENNER, JASON PH#: 864-833-7284",JTAVENNER@LCDSNB.ORG,CRC-1420 / 12/31/2021,Laurens / Non-Profit Corporation,1860 HWY 14,LAURENS,SC,29360-1068,LAURENS COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,864-682-2314,,Laurens,,-81.87336934,34.47938172,Laurens,419801.0015,3815656.998
7443,HLHEARINGAIDSPEC,"DAVIS, JOHN B.",1515 ONYX RIDGE STE 102,FORT MILL,SC,29708,803-547-5700,JD@SOUNDADVICE-HEARING.COM, PH#: ,,HAS-0478 / 01/30/2022,York / Sole Proprietorship,1515 ONYX RIDGE STE 102,FORT MILL,SC,29708,"DAVIS, JOHN B.",803-547-5700,,York,,-80.971129,35.061951,York,502632.6585,3879913.647
8234,HLINHOMECARE,DAWSON & DAWSON HOMECARE,69 ROBERT SMALLS PKWY STE 3F,BURTON,SC,29906,866-632-9766,NAKEISHA@DAWSONHOMECARE.COM,"DAWSON-THOMPSON, NAKEISHA PH#: 843-812-0874",DAWSON.DAWSONHOMECARE@GMAIL.COM,IHCP-0993 / 04/30/2022,Beaufort / Limited Liability,,,,,DAWSON & DAWSON HOMECARE LLC,866-632-9766,,Beaufort,A,-80.70886,32.436561,Beaufort,527368.7492,3588864.18
6788,HLINHOMECARE,DAYBREAK ADULT CARE SERVICES,123 LIBRARY HILL LN STE A,LEXINGTON,SC,29072-3895,803-356-4451,AMEENA@DAYBREAKCARE.COM, PH#: ,,IHCP-0003 / 12/31/2021,Lexington / Corporation,123 LIBRARY HILL LN STE A,LEXINGTON,SC,29072-3895,DAYBREAK ADULT CARE SERVICES INC,803-356-4451,,Lexington,,-81.22150286,33.97691894,Lexington,479539.1414,3759618.903
6898,HLINHOMECARE,DAYBREAK ADULT CARE SERVICES (AIKEN),1028 HAYNE AVE SW,AIKEN,SC,29801-3730,803-226-0288,CHRISSA@DAYBREAKCARE.COM,"MATTHEWS, CHRISTINE M. PH#: 803-226-0288",CHRISSA@DAYBREAKCARE.COM,IHCP-0253 / 07/31/2021,Aiken / Limited Liability Company (single member),1028 HAYNE AVE SW,AIKEN,SC,29801-3730,CCHM LLC,803-226-0288,,Aiken,,-81.73420948,33.56341822,Aiken,431851.717,3713991.78
1050,HLRESIDENTIALCARE,DAYSPRING ASSISTED LIVING,5146 TOWLES RD,HOLLYWOOD,SC,29449-6119,843-889-9757,DAYSPRINGSC@YAHOO.COM,"MARSHALL, GRAEME PH#: 843-889-9757",DAYSPRINGSC@YAHOO.COM,CRC-1385 / 03/31/2022,Charleston / Ltd. Liability,5146 TOWLES RD,HOLLYWOOD,SC,29449-6119,DAYSPRING ASSISTED LIVING LLC,843-889-9757,,Charleston,A,-80.20733598,32.74101737,Charleston,574263.9355,3622854.546
2235,HLRESIDENTIALCARE,DAYSPRING OF JOHNS ISLAND,3455 BOHICKET RD,JOHNS ISLAND,SC,29455-7222,843-768-5335,DAYSPRINGSC@YAHOO.COM,"MARSHALL, YASSAMIN B. PH#: 843-768-5335",DAYSPRINGSC@YAHOO.COM,CRC-1915 / 03/31/2022,Charleston / Corporation,3455 BOHICKET RD,JOHNS ISLAND,SC,29455-7222,DAYSPRING OF JOHNS ISLAND INC,843-768-5335,,Charleston,A,-80.12889705,32.65920026,Charleston,581687.5357,3613842.002
1103,HLRENALDIALYSIS,DCI ARCHDALE,5300 ARCHDALE BLVD,N CHARLESTON,SC,29418-3343,843-552-0935,MARIQUETO.PIDLAOAN@DCIINC.ORG,"DEAS, TIFFANY PH#: 843-552-0935",TIFFANY.DEAS@DCIINC.ORG,ERD-0195 / 01/31/2022,Dorchester / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,,Dorchester,D,-80.0937529,32.90619918,Out of State,584748.755,3641252.388
709,HLRENALDIALYSIS,DCI EAST OF THE COOPER,1088 JOHNNIE DODDS BLVD,MOUNT PLEASANT,SC,29464-3142,843-881-8344,MARIQUETO.PIDLAOAN@DCIINC.ORG,"PIDLAOAN, MARIQUETO PH#: 843-723-7227",MARIQUETO.PIDLAOAN@DCIINC.ORG,ERD-0043 / 07/31/2021,Charleston / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422527,Charleston,C,-79.85986899,32.81394993,Out of State,606732.1911,3631237.245
200,HLRENALDIALYSIS,DCI EAST SPARTANBURG,155 DILLON DR,SPARTANBURG,SC,29307-1017,864-585-4840,TONYA.SPEARMAN@DCIINC.ORG,"ROBERTS, ANN MARIE, RN. PH#: 864-574-8828",ANNMARIE.ROBERTS@DCIINC.ORG,ERD-0022 / 11/30/2021,Spartanburg / Non-Profit Corporation,155 DILLON DR,SPARTANBURG,SC,29307-1017,DIALYSIS CLINIC INC,615-327-3061,422522,Spartanburg,,-81.90009509,34.98319094,Out of State,417846.8735,3871548.996
6756,HLRENALDIALYSIS,DCI GAFFNEY,405 TIFFANY PARK,GAFFNEY,SC,29341-1262,864-487-1727,FRANCES.HARRELL@DCIINC.ORG, PH#: ,,ERD-0052 / 09/30/2021,Cherokee / Non-Profit Corporation,405 TIFFANY PARK,GAFFNEY,SC,29341-1262,DIALYSIS CLINIC INC,615-327-3061,422553,Cherokee,,-81.65857115,35.08979704,Out of State,439969.5673,3883199.622
660,HLRENALDIALYSIS,DCI GOOSE CREEK,98 HAMLET CIR,GOOSE CREEK,SC,29445-8100,843-863-8633,MARIQUETO.PIDLAOAN@DCIINC.ORG,"SALVADOR, IMELDA P. PH#: ",,ERD-0172 / 09/30/2021,Berkeley / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422612,Berkeley,G,-80.08030086,33.01519262,Out of State,585901.2449,3653346.867
775,HLRENALDIALYSIS,DCI JAMES ISLAND,959 FOLLY RD,CHARLESTON,SC,29412-3919,843-795-8386,MARIQUETO.PIDLAOAN@DCIINC.ORG,"PIDLAOAN, MARIQUETO PH#: 843-723-7227",MARIQUETO.PIDLAOAN@DCIINC.ORG,ERD-0094 / 02/28/2022,Charleston / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422568,Charleston,A,-79.96916987,32.73117087,Out of State,596589.0034,3621954.998
1192,HLRENALDIALYSIS,DCI LANDRUM,110 ASBURY DR,LANDRUM,SC,29356-1401,864-457-2435,CYNTHIA.EDGE@DCIINC.ORG,"ROBERTS, ANN MARIE, RN. PH#: 864-574-8828",ANNMARIE.ROBERTS@DCIINC.ORG,ERD-0106 / 06/30/2021,Spartanburg / Non-Profit Corporation,110 ASBURY DR,LANDRUM,SC,29356-1401,DIALYSIS CLINIC INC,615-327-3061,422577,Spartanburg,,-82.17278973,35.17934103,Out of State,393212.4919,3893561.321
776,HLRENALDIALYSIS,DCI MAGNOLIA COURT,1427 KING ST,CHARLESTON,SC,29403-3008,843-853-3399,MARIQUETO.PIDLAOAN@DCIINC.ORG,"REDICK, DENNA PH#: 843-835-8399",DENNA.REDICK@DIINC.ORG,ERD-0074 / 11/30/2021,Charleston / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422563,Charleston,B,-79.95233302,32.81532993,Out of State,598074.3309,3631300.666
739,HLRENALDIALYSIS,DCI PORT ROYAL,8 PRESNELL CIR,BEAUFORT,SC,29902,843-521-4300,ALFREDA.WILLIAMS@DCIINC.ORG,"WILLIAMS, ALFREDA PH#: ",,ERD-0132 / 05/31/2021,Beaufort / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422590,Beaufort,A,-80.72983225,32.37848339,Out of State,525413.4446,3582421.063
1331,HLRENALDIALYSIS,DCI SALUDA,301 W BUTLER AVE,SALUDA,SC,29138-1309,864-445-7755,ANNMARIE.ROBERTS@DCIINC.ORG, PH#: ,,ERD-0188 / 09/30/2021,Saluda / Non-Profit Corporation,301 W BUTLER AVE,SALUDA,SC,29138-1309,DIALYSIS CLINIC INC,615-327-3061,422624,Saluda,,-81.77506378,34.00113679,Out of State,428424.6686,3762552.753
6974,HLRENALDIALYSIS,DCI SPARTANBURG,203 E FREMONT AVE,SPARTANBURG,SC,29303-2932,864-585-2046,HEATHER.GLADSON@DCIINC.ORG,"ROBERTS, ANN MARIE, RN. PH#: 864-574-8828",ANNMARIE.ROBERTS@DCIINC.ORG,ERD-0030 / 01/31/2022,Spartanburg / Non-Profit Corporation,203 FREMONT AVE,SPARTANBURG,SC,29303-2932,DIALYSIS CLINIC INC,615-327-3061,422511,Spartanburg,,-81.9453844,34.96132006,Out of State,413690.1771,3869161.668
7698,HLRENALDIALYSIS,DCI UNION,1633 CHURCH ST STE 500,NASHVILLE,TN,37203-2948,615-327-3061,KATRINA.HOWEL@DCIINC.ORG,"PRATHAMMAVONG, LINDA PH#: 864-921-3698",,ERD-0051 / 08/31/2021,Out of State / Non-Profit Corporation,921 THOMPSON BLVD,UNION,SC,29379-1843,DIALYSIS CLINIC INC,615-327-3061,422552,Out of State,,-86.794943,36.156217,Out of State,-21524.0474,4016866.483
6730,HLRENALDIALYSIS,DCI WEST OF THE ASHLEY,46 MARKFIELD DR STE B,CHARLESTON,SC,29407-6982,843-766-2317,MARIQUETO.PIDLAOAN@DCIINC.ORG,"STOGNER, PAMELA PH#: 843-766-2317",PAMELA.STOGNER@DCIINC.ORG,ERD-0008 / 10/31/2021,Charleston / Non-Profit Corporation,1411 KING ST,CHARLESTON,SC,29403-3008,DIALYSIS CLINIC INC,615-327-3061,422513,Charleston,A,-80.00702526,32.78292461,Out of State,593062.754,3627726.397
326,HLRENALDIALYSIS,DCI WEST SPARTANBURG,105 TRADD ST,SPARTANBURG,SC,29301-5085,864-574-8828,BRITTANY.DIXON@DCIINC.ORG,"ROBERTS, ANN MARIE, RN. PH#: 864-574-8828",ANNMARIE.ROBERTS@DCIINC.ORG,ERD-0062 / 03/31/2022,Spartanburg / Non-Profit Corporation,105 TRADD ST,SPARTANBURG,SC,29301-5085,DIALYSIS CLINIC INC,615-327-3061,422560,Spartanburg,,-82.03459199,34.93738153,Out of State,405518.1223,3866587.496
6955,HLRENALDIALYSIS,DCI-WOODRUFF,251 S PEARSON ST,WOODRUFF,SC,29388-1958,864-476-5625,PENNY.GLOVER@DCIINC.ORG,"ROBERTS, ANN MARIE, RN. PH#: 864-574-8828",ANNMARIE.ROBERTS@DCIINC.ORG,ERD-0229 / 08/31/2021,Spartanburg / Non-Profit Corporation,,,,,DIALYSIS CLINIC INC,615-327-3061,,Spartanburg,,-82.0332564,34.74035457,Out of State,405414.9689,3844736.031
7801,HLINHOMECARE,DD&C IN-HOME CARE,730B BROAD ST,SUMTER,SC,29150-0000,803-305-1183,DDC.DIRECTOR@YAHOO.COM,"WALKER, DEBRA PH#: 803-305-1183",,IHCP-0867 / 07/31/2021,Sumter / Limited Liability,,,,,DD&C IN-HOME CARE LLC,803-305-1183,,Sumter,,-80.367135,33.941683,Sumter,558484.1418,3755870.233
7785,HLINHOMECARE,DDJ HOME CARE SERVICES,6513 WINYAH DR,COLUMBIA,SC,29203,203-278-3907,DDJHOMECARESERVICES@GMAIL.COM, PH#: ,,IHCP-1272 / 09/30/2021,Richland / Limited Liability,,,,,DDJ HOME CARE SERVICES LLC,203-278-3907,,Richland,,-81.065509,34.065635,Richland,493955.1511,3769435.391
1855,HLINHOMECARE,DEAN'S PERSONAL CARE AND COMPANION SERVICES,2717 MAGNOLIA ST,ORANGEBURG,SC,29115-2502,803-533-7410,MYERS_WD@YAHOO.COM,"LAWRENCE, LEONARD PH#: 803-533-7410",MYERS_WD@YAHOO.COM,IHCP-0172 / 06/30/2021,Orangeburg / Limited Liability,2717 MAGNOLIA ST,ORANGEBURG,SC,29115-2502,DEAN'S PERSONAL CARE AND COMPANION SERVICES,803-533-7410,,Orangeburg,,-80.84529512,33.51810525,Orangeburg,514366.8353,3708737.245
7638,HLINHOMECARE,DEDICATED HOME CARE LLC,202 THIRD LOOP RD STE 6B,FLORENCE,SC,29505,843-598-8754,DEDICATEDHOMECARE@YAHOO.COM,"FRANCIS, ELICEF PH#: ",,IHCP-1205 / 05/31/2021,Florence / ,,,,,DEDICATED HOME CARE LLC,843-598-8754,,Florence,,-79.774325,34.144695,Florence,612999.4764,3778878.172
8023,HLHEARINGAIDSPEC,"DEFEO, REBEKAH M.",124 FLINT LN,GREER,SC,29651,864-770-3350,W01005AID@COSTCO.COM, PH#: ,,HAS-0591 / 01/30/2022,Greenville / Sole Proprietorship,1021 WOODRUFF RD,GREENVILLE,SC,29607-4108,"DEFEO, REBEKAH M.",864-770-3350,,Greenville,,-82.199033,34.937529,Greenville,390500.4916,3866771.561
8039,HLMIDWIFE,"DELL, SHEILA",24 MAXWELL RD,SIMPSONVILLE,SC,29681,864-203-5588,CELESTIALMIDWIFERY@GMAIL.COM, PH#: ,,LMW-0091 / 01/31/2022,Greenville / Sole Proprietorship,,,,,"DELL, SHEILA",864-203-5588,,Greenville,,-82.254309,34.802016,Greenville,385264.082,3851804.644
2744,HLHEARINGAIDSPEC,"DENNIS, WHITNEY D.",7529 SHIRAN ST,COLUMBIA,SC,29209,803-605-6058,WHITDENNIS@YAHOO.COM, PH#: ,,HAS-0572 / 01/30/2022,Richland / Sole Proprietorship,7529 SHIRAN ST,COLUMBIA,SC,29209,"DENNIS, WHITNEY D.",803-605-6058,,Richland,,-81.15311274,34.01583611,Richland,485862.9881,3763922.423
6617,HLADULTDAYCARE,DENT ALTERNATIVE ADULT DAY CARE HEALTH CENTER,7351 PARKLANE RD,COLUMBIA,SC,29223-7651,803-708-8955,BERTHADENT55@YAHOO.COM,"DENT, BERTHA H., RN. PH#: 803-465-7292",BERTHADENT55@YAHOO.COM,ADC-0284 / 10/31/2021,Richland / Partnership,7351 PARKLANE RD,COLUMBIA,SC,29223-7651,BERTHA H DENT AND ERIC R DENT,803-708-8955,,Richland,,-80.95932136,34.07232645,Richland,503753.3977,3770176.184
6780,HLRENALDIALYSIS,DENTSVILLE KIDNEY CENTER,201 COLUMBIA MALL BLVD STE 141,COLUMBIA,SC,29223-7536,803-865-1068,KBOWMAN@AMERICANRENAL.COM,"MYERS, ALTHERA L. PH#: 803-865-1068",ALMYERS@AMERICANRENAL.COM,ERD-0214 / 10/31/2021,Richland / Limited Liability,201 COLUMBIA MALL BLVD STE 141,COLUMBIA,SC,29223-7536,DENTSVILLE KIDNEY CENTER LLC,803-865-1068,,Richland,,-80.96617129,34.06449748,Richland,503121.6448,3769307.884
