objectid,permit_type,name_of_facility,location_street,location_city,location_state,zip_code,facility_number,facility_email,admin_name_phone,facility_cont_email,license_expires,county_ownership_type,mailing_address,mailing_city,mailing_state,mailing_zip,licensee,licensee_business_phone,cms_certification,county,evacuation_zone,licensee_county,x_2,y_2,geoid,tract_latitude,tract_longitude,lat,lon
2581,HLINHOMECARE,EPIC EXTRAORDINARY PERSONALIZED IN HOME CARE (NON-MEDICAL),21 LOVE VALLEY CT,CHAPIN,SC,29036,803-730-1701,CINDY@EPICINHOMECARE.COM,PH#:,,IHCP-0563 / 06/30/2021,Richland / Corporation,21 LOVE VALLEY CT,CHAPIN,SC,29036,CINDY KELLETT,803-730-5797,,Richland,,Lexington,475200.6035,3776239.363,45079010306,+34.1347747,-081.2648753,34.12672112,-81.26894301
22,HLPSADOUTPATIENT,ERNEST E KENNEDY CENTER,306 AIRPORT DR,MONCKS CORNER,SC,29461-2629,843-761-8272,JTILGHMAN@EKCENTER.ORG,"CRAWFORD, MICHELLE PH#: 843-719-3008",,OPF-0025 / 06/30/2022,Berkeley / Non-Profit Corporation,306 AIRPORT DR,MONCKS CORNER,SC,29461-2629,ERNEST E KENNEDY CENTER (INC),843-761-8272,,Berkeley,H,Berkeley,590478.691,3672146.746,45015020504,+33.2060781,-080.0069274,33.18437684,-80.02943659
6097,HLINHOMECARE,ESPEY HOME CARE LLC,1720 DEVONSHIRE DR APT 324,COLUMBIA,SC,29204,803-851-5973,6PAYNE@ESPEYHOMECARE.COM,"LOGAN, ANGELA PH#: 803-851-5973",INFO@ESPEYHOMECARE.COM,IHCP-0936 / 12/31/2021,Richland / Limited Liability,,,,,ESPEY HOME CARE LLC,803-851-5973,,Richland,,Richland,499676.2266,3764049.064,45079001100,+34.0228440,-081.0031652,34.017074,-81.003508
5746,HLINHOMECARE,ESSENTIAL CARE SERVICES LLC,504 N MAIN ST,GREER,SC,29650,864-655-7600,ESSENTIALCARESERVICES8@YAHOO.COM,"DIRTON, LOLA PH#: 864-655-7600",ESSENTIALCARESERVICES8@YAHOO.COM,IHCP-0379 / 01/31/2022,Greenville / Limited Liability,504 N MAIN ST,GREER,SC,29650-1653,ESSENTIAL CARE SERVICES LLC,864-655-7600,,Greenville,,Greenville,388228.5942,3867642.888,45045002504,+34.9441768,-082.2341056,34.945137,-82.224022
6423,HLINHOMECARE,ESSENTIALLY PREFERRED HOME CARE SERVICES LLC,1 CHICK SPRINGS RD STE 313A,GREENVILLE,SC,29609-4965,864-438-1660,ESSENTIALLYPREFERREDHCS@GMAIL.COM,"GRISSON, KIMBERLY PH#: 864-438-1660",ESSENTIALLYPREFERREDHCS@GMAIL.COM,IHCP-1053 / 05/31/2021,Greenville / Limited Liability,,,,,ESSENTIALLY PREFERRED HOME CARE SERVICES,864-438-1660,,Greenville,,Greenville,373668.212,3859138.996,45045001101,+34.8804194,-082.3786068,34.866764,-82.38215
117,HLRESIDENTIALCARE,EUGENIA'S RESIDENTIAL CARE FACILITY,2232 HEYWARD BROCKINGTON RD,COLUMBIA,SC,29203-9677,803-786-1047,DAVISCCHANDERCF.INFO@GMAIL.COM,PH#:,,CRC-0538 / 08/31/2021,Richland / Partnership,PO BOX 3273,COLUMBIA,SC,29230-3273,ELIJAH DAVIS THOMASENA DAVIS & EUGENIA M EARGLE,803-691-1114,,Richland,,Richland,494895.1523,3776795.746,45079010200,+34.1681995,-081.0716137,34.132021,-81.05536427
7716,HLHEARINGAIDSPECTEMP,"EVANS, JESSICA N.",144 MIDWOOD RD,TRAVELERS REST,SC,29690,336-209-3422,JESSIEVANS13@AOL.COM,PH#:,,HTP-1064 / 05/30/2021,Greenville / Sole Proprietorship,30 MARKET POINT DR APT 1201,GREENVILLE,SC,29607,"EVANS, JESSICA N.",336-209-3422,,Greenville,,Greenville,368040.3856,3869667.348,45045003904,+34.9863586,-082.4422353,34.960958,-82.445368
6987,HLINHOMECARE,EVERLASTING ARMS HOME CARE,488 BAILEY SAWMILL RD,RUBY,SC,29741,843-634-7080,EVERLASTINGARMSHOMECARE@GMAIL.COM,PH#:,,IHCP-0527 / 04/30/2022,Chesterfield / Limited Liability,PO BOX 855,CHESTERFIELD,SC,29709,EVERLASTING ARMS HOME CARE LLC,843-634-7080,,Chesterfield,,Chesterfield,572373.2933,3841538.261,45025950300,+34.7507742,-080.2423477,34.71333706,-80.20963779
7106,HLINHOMECARE,EXCEL HOME CARE,331 E MAIN ST STE 200,ROCK HILL,SC,29730,803-909-9370,ADERONKE.ROBERTS@EXCELHOMECARELLC.COM,PH#:,,IHCP-0905 / 09/30/2021,York / Limited Liability,,,,,EXCEL HOME CARE LLC,803-909-9370,,York,,York,496920.7931,3865279.467,45091060501,+34.9325443,-081.0382008,34.92998713,-81.03371543
6625,HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS,8780 RIVERS AVE STE 316,NORTH CHARLESTON,SC,29406-9283,843-797-2280,EXOTICIMPRESSIONSSC@GMAIL.COM,"FINCH, MATTHEW D. PH#: 843-797-2280",EXOTICIMPRESSION@GMAIL.COM,BP-0194 / 02/28/2022,Charleston / Ltd. Liability,8780 RIVERS AVE STE 316,NORTH CHARLESTON,SC,29406-9283,EXOTIC IMPRESSIONS LLC,843-797-2280,,Charleston,B,Charleston,589284.2746,3648073.56,45019003115,+32.9798853,-080.0611887,32.96735983,-80.04459745
6388,HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS 3,1042 E MONTAGUE AVE STE A,NORTH CHARLESTON,SC,29405,843-797-2490,EXOTICIMPRESSIONSSC@GMAIL.COM,PH#:,,BP-0287 / 04/30/2022,Charleston / Ltd. Liability,,,,,EXOTIC IMPRESSIONS LLC,843-797-2280,,Charleston,B,Charleston,595840.5197,3638664.208,45019003400,+32.8958105,-079.9746618,32.88194,-79.97543
1979,HLBODYPIERCINGFAC,EXOTIC IMPRESSIONS II,10150 DORCHESTER RD UNIT 212,SUMMERVILLE,SC,29485-8536,843-419-6527,EXOTICIMPRESSIONSSC@GMAIL.COM,"FINCH, MATTHEW D. PH#: 843-797-2280",EXOTICIMPRESSION@GMAIL.COM,BP-0234 / 06/30/2021,Dorchester / Ltd. Liability,10150 DORCHESTER RD UNIT 212,SUMMERVILLE,SC,29485-8536,EXOTIC IMPRESSIONS LLC,843-797-2280,,Dorchester,D,Charleston,577803.215,3646519.356,45035010808,+32.9763518,-080.1774487,32.95422101,-80.167572
8151,HLINHOMECARE,EXTENDED FAMILY HOME CARE SERVICES LLC,3255 LANDMARK DR,N CHARLESTON,SC,29418,843-314-5788,KAI-RENAY@EXTENDEDFAMILYCARESVCS.COM,PH#:,,IHCP-1165 / 01/31/2022,Charleston / Limited Liability,,,,,EXTENDED FAMILY HOME CARE SERVICES LLC,843-314-5788,,Charleston,B,Charleston,587057.3565,3643874.734,45019003108,+32.9160676,-080.0723760,32.92967,-80.068822
7557,HLINHOMECARE,EXTRAORDINARY HOME CARE LLC,119 PEARL ST,DARLINGTON,SC,29532,843-206-1527,SHAWNCHAPMAN@ATT.NET,"CHAPMAN, SHAWN D. PH#: 843-206-1527",EXTRAORDINARYHOME@ATT.NET,IHCP-1173 / 03/31/2021,Darlington / Limited Liability,,,,,EXTRAORDINARY HOME CARE LLC,843-206-1527,,Darlington,,Darlington,603823.5196,3796248.351,45031011100,+34.3032610,-079.8702831,34.302273,-79.87175
7430,HLINHOMECARE,EXTRAORDINARY SERVICES,231 BARNWELL AVENUE NW STE D,AIKEN,SC,29801,803-262-5435,FLORAJONES39@GMAIL.COM,"JONES, SHIKITA PH#:",,IHCP-1131 / 01/31/2022,Aiken / Limited Liability,,,,,EXTRAORDINARY SERVICES LLC,803-757-6698,,Aiken,,Aiken,433068.8275,3713969.275,45003021300,+33.5673561,-081.7526423,33.563292,-81.721097
1541,HLTATTOOFAC,EYE POLLUTION CUSTOM TATTOO,2250 BOILING SPRINGS RD,BOILING SPRINGS,SC,29316,864-285-4548,EYEPOLLUTIONTATTOO@GMAIL.COM,"ASHBY, JAMES PHILLIP PH#: 803-447-4659",,TF-0170 / 08/31/2021,Spartanburg / Limited Liability,2250 BOILING SPRINGS RD,BOILING SPRINGS,SC,29316,EYE POLLUTION CUSTOM TATTOO LLC,864-285-4548,,Spartanburg,,Spartanburg,412024.1501,3876364.706,45083022406,+35.0323381,-081.9747638,35.02612048,-81.96439232
719,HLRENALDIALYSIS,FABER PLACE DIALYSIS,3801 FABER PL DR,NORTH CHARLESTON,SC,29405-8533,843-377-1566,SCL_C@DAVITA.COM,"JACCARINO, DEBORAH PH#: 843-377-1566",SCL_C@DAVITA.COM,ERD-0166 / 09/30/2021,Charleston / Corporation,"5200 VIRGINIA WAY STE 400, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,TOTAL RENAL CARE INC,720-631-2100,422598,Charleston,B,Out of State,591553.4148,3635228.915,45019003900,+32.8491452,-080.0158790,32.85132348,-80.0215943
6019,HLPSADOUTPATIENT,FAIRFIELD BEHAVIORAL HEALTH SERVICES,178 US HWY 321 BYPASS N,WINNSBORO,SC,29180,803-635-2335,VKENNEDY@FAIRFIELDBHS.ORG,"KENNEDY, VERNON L., SR. PH#: 803-635-2335",VKENNEDY@FAIRFIELDBHS.ORG,OPF-0033 / 10/31/2021,Fairfield / Non-Profit Corporation,PO BOX 388,WINNSBORO,SC,29180-0388,FAIRFIELD BEHAVIORAL HEALTH SERVICES (BOARD),803-635-2335,,Fairfield,,Fairfield,490718.9627,3803580.799,45039960400,+34.3646209,-081.0494245,34.373554,-81.100946
7184,HLRESIDENTIALCARE,FAIRVIEW PARK ASSISTED LIVING,544 HARRISON BRIDGE RD,SIMPSONVILLE,SC,29860,864-757-8812,ASURLS@ATLASSENIORLIVING.COM,"HOWE, VALERIE PH#:",VHOWE@ATLASSENIORLIVING.COM,CRC-2050 / 02/28/2022,Greenville / Limited Liability,2700 HWY 280 STE 460E,BIRMINGHAM,AL,35223,AFF18 FAIRVIEW PARL ALF LLC,205-807-1838,,Greenville,,Out of State,383904.0019,3840755.006,45045003013,+34.6976980,-082.2623275,34.70224315,-82.26765015
6030,HLINHOMECARE,FAIRWAY HOME CARE OF SC,327 N MAIN ST,SUMTER,SC,29150-4258,803-775-9000,DLWELLS1913@AOL.COM,"WELLS, DENISE L. PH#: 803-775-9000",FAIRWAYHOMECARE@YAHOO.COM,IHCP-0932 / 09/30/2021,Sumter / Limited Liability,327 N MAIN ST,SUMTER,SC,29153,WELLS HOLDINGS & INVESTMENTS LLC,803-775-9000,,Sumter,,Sumter,560930.3167,3754189.475,45085002000,+33.9296368,-080.3508768,33.926386,-80.340783
6663,HLNURSINGCARE,FAITH HEALTHCARE CENTER,617 W MARION ST,FLORENCE,SC,29501-2470,843-669-9958,BROOKS.ARNETTE@PALMLTC.COM,"ARNETTE, BROOKS PH#: 843-669-9958",BROOKS.ARNETTE@PALMLTC.COM,NCF-0927 / 09/30/2021,Florence / Ltd. Liability,617 W MARION ST,FLORENCE,SC,29501-2470,PALMETTO FAITH OPERATING LLC,843-699-9958,425009,Florence,,Florence,612620.553,3785217.976,45041000900,+34.2077622,-079.7859632,34.20156586,-79.77736948
4754,HLINHOMECARE,FAITH HOPE & LOVE HOMECARE,604 S COIT ST,FLORENCE,SC,29501,843-472-5256,MONICKA_WATSON@YAHOO.COM,PH#:,,IHCP-0681 / 11/30/2021,Florence / Limited Liability,604 S COIT ST,FLORENCE,SC,29501,FAITH HOPE & LOVE HOMECARE LLC,843-472-5256,,Florence,,Florence,613386.5783,3783683.252,45041001000,+34.1911403,-079.7695503,34.187979,-79.769498
5029,HLADULTDAYCARE,FAITHFUL ADULT DAYCARE SERVICES,19 SAINT MATTHEWS RD,SAINT MATTHEWS,SC,29135,803-655-5002,FAITHFULADC@WINDSTREAM.NET,"HANNAH, KIM D. PH#: 803-655-7110",,ADC-0420 / 01/31/2022,Calhoun / Limited Liability,19 SAINT MATTHEWS RD,SAINT MATTHEWS,SC,29135,FAITHFUL ADULT DAYCARE SERVICES LLC,803-655-5002,,Calhoun,,Calhoun,520125.2125,3723722.249,45017950200,+33.6883735,-080.8061167,33.653169,-80.782951
7207,HLINHOMECARE,FAITHFUL COMPANION HOME CARE,110 MILEY DR,SUMMERVILLE,SC,29485,843-934-8998,SBROWN0873@GMAIL.COM,"BROWN, SAMANTHA PH#: 843-934-8998",SBROWN0873@GMAIL.COM,IHCP-1055 / 05/31/2021,Dorchester / Limited Liability,,,,,FAITHFUL COMPANION HOME CARE LLC,843-934-8998,,Dorchester,,Dorchester,578905.4371,3650148.922,45035010809,+32.9987250,-080.1662810,32.98687852,-80.15546877
1848,HLINHOMECARE,FAITHFUL HOMECARE SERVICES,21 ST MATTHEWS RD,SAINT MATTHEWS,SC,29135,803-655-5411,FAITHFULHOMECARE@WINDSTREAM.NET,PH#:,,IHCP-0194 / 06/30/2021,Calhoun / Sole Proprietorship,21 ST MATTHEWS RD,SAINT MATTHEWS,SC,29135,FAITHFUL HOMECARE SERVICES,803-290-3333,,Calhoun,,Calhoun,519797.4615,3725423.085,45017950200,+33.6883735,-080.8061167,33.66851557,-80.78644685
8236,HLINHOMECARE,FAMILY CARE,400 MAIN ST STE 100 A-10,HILTON HEAD ISLAND,SC,29926,843-547-0404,RKLINGER@FCHHAONLINE.COM,PH#:,,IHCP-1375 / 02/28/2022,Beaufort / Limited Liability,,,,,FAMILY CARE HOME HEALTH AGENCY LLC,843-547-0404,,Beaufort,A,Beaufort,526105.0889,3564408.494,45013010600,+32.2452931,-080.7347150,32.215971,-80.722975
2599,HLINHOMECARE,FAMILY FIRST HEALTHCARE,1464 STROUPE ST,ROCK HILL,SC,29730,803-589-9128,FAMILYFIRSTHOMEHEALTHCARE@OUTLOOK.COM,PH#:,,IHCP-0561 / 06/30/2021,York / Limited Liability,1464 STROUPE ST,ROCK HILL,SC,29730,FAMILY FIRST HOME HEALTHCARE LLC,803-589-9128,,York,,York,495033.2629,3862780.568,45091060402,+34.9027816,-081.0466023,34.90744567,-81.05436786
7717,HLINHOMECARE,FAMILY FIRST HOME CARE OF SOUTH CAROLINA,1 EXECUTIVE CT #101 A,LAKE WYLIE,SC,29710,704-923-5549,FAMILYFIRSTHOMECARE1@OUTLOOK.COM,"JAMES, MARION PH#:",,IHCP-1218 / 07/31/2021,York / Corporation,,,,,FAMILY FIRST HOME HEALTH CARE INC,704-923-5549,,York,,York,495871.3352,3885288.567,45091061707,+35.1328855,-081.0658123,35.110414,-81.045307
7623,HLPSADOUTPATIENT,FAMILY FIRST SUPPORT CENTER-DILLION,411 W HAMPTON ST,DILLON,SC,29536,843-765-4087,HOWARDCALHOUN@FAMILYFIRST1.COM,"FLEMING, PAULA PH#: 919-656-1163",,OPF-0191 / 05/31/2022,Dillon /,770 VAIL RD,PIKEVILLE,NC,27863,FAMILY FIRST SUPPORT CENTER INC,843-765-4087,,Dillon,,Unknown,649122.5095,3809736.489,45033970400,+34.3943810,-079.3862993,34.418344,-79.37729
26,HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME I,21 EDWARDS ST,SUMTER,SC,29150-4808,803-757-1032,TWRG32@YAHOO.COM,"WALTERS, MICHAEL A. PH#: 803-775-9555",TWRG32@YAHOO.COM,CRC-1233 / 02/28/2022,Sumter / Sole Proprietorship,PO BOX 562,SUMTER,SC,29151-0562,"WALTERS, MICHAEL A.",803-565-2132,,Sumter,,Sumter,559794.45,3753363.338,45085001300,+33.9165836,-080.3525729,33.91900055,-80.35312692
675,HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME II,23 EDWARDS ST,SUMTER,SC,29150-4808,803-775-9555,TWRG32@YAHOO.COM,"WALTERS, MICHAEL A. PH#: 803-775-9555",TWRG32@YAHOO.COM,CRC-1277 / 06/30/2021,Sumter / Sole Proprietorship,19 EDWARDS ST,SUMTER,SC,29150,"WALTERS, MICHAEL A.",803-565-2132,,Sumter,,Sumter,559794.1782,3753349.119,45085001300,+33.9165836,-080.3525729,33.91887233,-80.35313083
1470,HLRESIDENTIALCARE,FAMILY RESIDENTIAL CARE HOME III,25 EDWARDS ST,SUMTER,SC,29150-4808,803-775-9555,TWRG32@YAHOO.COM,"WALTER, MICHAEL PH#: 803-775-9555",TWRG32@YAHOO.COM,CRC-1537 / 02/28/2022,Sumter / Sole Proprietorship,2625 CASEY LN,SUMTER,SC,29153,"WALTERS, MICHAEL A.",803-565-2132,,Sumter,,Sumter,559810.8419,3753333.661,45085001300,+33.9165836,-080.3525729,33.91873198,-80.35295163
6226,HLTATTOOFAC,FANATINK TATTOOS,615 N MAIN ST,MAULDIN,SC,29662,864-413-8893,DRAKKOINK@ICLOUD.COM,PH#:,,TF-0324 / 01/31/2022,Greenville / Sole Proprietorship,,,,,"MEDINA, GERMAN",813-909-6957,,Greenville,,Greenville,379772.5741,3850545.042,45045002904,+34.7790647,-082.3298211,34.790027,-82.314149
5953,HLTATTOOFAC,FANTASY INK LLC,700 SEABOARD ST #H,MYRTLE BEACH,SC,29577,843-839-2117,STRESSEDOUT777@GMAIL.COM,"YOST, ERNIE PH#:",,TF-0312 / 07/31/2021,Horry /,718 PEPPERBUSH DR,MYRTLE BEACH,SC,29579-4164,CHRISTINE RIVERA,843-492-3062,,Horry,B,Horry,693907.4053,3731674.805,45051050600,+33.7041378,-078.8898834,33.70736,-78.907579
1046,HLRESIDENTIALCARE,FARMINGTON COMMUNITY RESIDENCE,1269 CAMP RD,JAMES ISLAND,SC,29412-9212,843-795-2461,ETURNER@DSNCC.COM,"CAPERS, MADLYN PH#: 843-795-2461",MCAPERS@DSNCC.COM,CRC-1370 / 01/31/2022,Charleston / State,"PO BOX 22708, DISABILITIES BOARD OF CHARLESTON COUNTY",CHARLESTON,SC,29413-2708,DISABILITIES BOARD OF CHARLESTON COUNTY,843-805-5800,,Charleston,A,Charleston,598327.3838,3621613.886,45019002002,+32.7340159,-079.9611767,32.72794038,-79.950656
6502,HLBODYPIERCINGFAC,FEARLESS BODY PIERCING,123 VW CT,ANDERSON,SC,29624,864-712-2744,HONKYTONK1974@GMAIL.COM,"FILIPOVIC, MICHAEL W. PH#: 864-712-2744",HONKYTONK08@YAHOO.COM,BP-0291 / 06/30/2021,Anderson / Sole Proprietorship,,,,,"FILIPOVIC, MICHAEL W.",864-712-2744,,Anderson,,Anderson,346180.8036,3817927.052,45007000700,+34.4939131,-082.6616905,34.491488,-82.675276
7235,HLTATTOOFAC,FEARLESS TATTOO,121 VW CT,ANDERSON,SC,29624-3000,864-540-8282,FEARLESSTATT@GMAIL.COM,"FILIPOVIC, MICHAEL W. PH#: 864-712-2744",HONKYTONK08@YAHOO.COM,TF-0334 / 06/30/2021,Anderson / Sole Proprietorship,,,,,"FILIPOVIC, MICHAEL W.",864-712-2744,,Anderson,,Anderson,346178.1932,3817929.789,45007000700,+34.4939131,-082.6616905,34.49151245,-82.67530346
8129,HLHEARINGAIDSPEC,"FENNELL, DANIEL P.",31 EGAN DR,PALM COAST,FL,32164,386-265-7272,DFENNELL138@GMAIL.COM,PH#:,,HAS-0656 / 01/30/2022,Out of State / Sole Proprietorship,,,,,"FENNELL, DANIEL P.",386-265-7272,,Out of State,,Out of State,477494.9952,3261561.079,"",,,29.48335,-81.232147
7957,HLRESIDENTIALCARE,FH&C RESIDENTIAL CARE LLC,101 COE RD,ANDERSON,SC,29624,864-437-8327,0911BEAUTYJ@GMAIL.COM,PH#:,,CRC-2169 / 10/31/2021,Anderson / Limited Liability,,,,,FH&C RESIDENTIAL CARE LLC,864-437-8327,,Anderson,,Anderson,349003.6664,3816795.747,45007000600,+34.4882459,-082.6349474,34.481708,-82.644342
115,HLADULTDAYCARE,FIRST CALVARY BAPTIST CHURCH ADULT DAY CARE,228 LUCKY LN,ROCK HILL,SC,29730-5110,803-327-9595,FCBC.ADC@GMAIL.COM,"ROBINSON, MARQUAIL PH#: 803-327-9595",FCBC.ADC@GMAIL.COM,ADC-0154 / 12/31/2021,York / Non-Profit Corporation,PO BOX 164,ROCK HILL,SC,29731-6164,FIRST CALVARY BAPTIST CHURCH OF ROCK HILL,803-327-9595,,York,,York,496865.0014,3864086.995,45091060401,+34.9148169,-081.0342626,34.91923378,-81.03432184
713,HLRESIDENTIALCARE,FIRST CHOICE HOME CARE FACILITY,2003 COSGROVE AVE,NORTH CHARLESTON,SC,29405-5702,843-225-0637,EJCRELLORA@GMAIL.COM,"RELLORA, JESUS N. PH#:",,CRC-0742 / 10/31/2021,Charleston / Partnership,2827 SPRUILL AVE,NORTH CHARLESTON,SC,29405,DQR CAMBA/NM CAMBA/GT MARTINEZ/P MARTINEZ/P PAJOTA,843-225-0637,,Charleston,B,Charleston,595826.4459,3635945.322,45019005500,+32.8532338,-079.9554747,32.85741949,-79.97586154
7213,HLINHOMECARE,FIRST LIGHT HOME CARE- LANCASTER,106C WOODLAND DR,LANCASTER,SC,29720,803-792-9199,CLYONS@FIRSTLIGHTHOMECARE.COM,"LYONS, CLARENCE PH#: 803-804-3729",CLYONS@FIRSTLIGHTHOMECARE.COM,IHCP-1004 / 05/31/2021,Lancaster / Limited Liability,,,,,LYONS LEGACY PARTNERS LLC,980-322-5741,,Lancaster,,Out of State,521099.1371,3843378.976,45057010700,+34.7180813,-080.7600821,34.73228188,-80.76952912
354,HLHABITATIONR16,FIRST MIDLANDS ICF/IID,8301 FARROW RD,COLUMBIA,SC,29203-3294,803-935-7502,RBRITT@DDSN.SC.GOV,"WRIGHT, ANGELA PH#: 803-935-7502",AWRIGHT@DDSN.SC.GOV,MR16-0103 / 05/31/2021,Richland / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SOUTH CAROLINA DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G009,Richland,,Richland,501610.0037,3772684.996,45079010806,+34.0911355,-080.9836596,34.0949584,-80.98254643
6851,HLINHOMECARE,FIRST PRIORITY HOME CARE LLC,111 WILDEWOOD PARK DR,COLUMBIA,SC,29223,803-661-8805,FIRSTPRIORITYHOMECARE@GMAIL.COM,PH#:,,IHCP-0099 / 04/30/2022,Richland / Limited Liability,PO BOX 23781,COLUMBIA,SC,29224,FIRST PRIORITY HOME CARE LLC,803-661-8805,,Richland,,Richland,510143.1535,3774661.291,45079011413,+34.1061891,-080.8804863,34.11273415,-80.89001812
6361,HLHOMEHEALTH,FIRST PRIORITY HOME HEALTH CARE,111 WILDEWOOD PARK DR,COLUMBIA,SC,29223,803-661-8805,FIRSTPRIORITYHOMECARE@GMAIL.COM,"STEWART, WILLIAM PH#: 803-541-2691",,HHA-0354 / 03/31/2022,Richland / Limited Liability,,,,,FIRST PRIORITY HOME CARE LLC,803-661-8805,,Richland,,Richland,510143.0109,3774661.875,45079011413,+34.1061891,-080.8804863,34.112739,-80.890021
8200,HLINHOMECARE,FIRSTLIGHT HOME CARE OF BEAUFORT,1 PROFESSIONAL DR,PORT ROYAL,SC,29935,843-605-9140,JRECUPERO@FIRSTLIGHTHOMECARE.COM,"RECUPERO, JAMIE L. PH#: 843-651-2273",JRECUPERO@FIRSTLIGHTHOMECARE.COM,IHCP-1443 / 04/30/2021,Beaufort / Corporation,,,,,SOLOMON INTERNATIONAL INC,843-605-9140,,Beaufort,A,Spartanburg,529645.1302,3584249.986,45013000700,+32.4169450,-080.6897104,32.394878,-80.68479
7194,HLINHOMECARE,FIRSTLIGHT HOME CARE OF CHARLESTON,887 JOHNNIE DODDS BLVD STE 231,MOUNT PLEASANT,SC,29464,843-212-2813,JQUIGLEY@FIRSTLIGHTHOMECARE.COM,"RECUPERO, JAMIE L. PH#: 843-651-2273",JRECUPERO@FIRSTLIGHTHOMECARE.COM,IHCP-0845 / 03/31/2022,Charleston / Corporation,,,,,SOLOMON INTERNATIONAL,843-212-2813,,Charleston,C,Charleston,605614.3638,3630766.862,45019004607,+32.7958351,-079.8922487,32.80981575,-79.87186141
1670,HLINHOMECARE,FIRSTLIGHT HOME CARE OF THE GRAND STRAND,2520 HWY 17 BUSINESS UNIT 2,GARDEN CITY,SC,29576,843-651-2273,JQUIGLEY@FIRSTLIGHTHOMECARE.COM,"RECUPERO, JAMIE L. PH#: 843-651-2273",JRECUPERO@FIRSTLIGHTHOMECARE.COM,IHCP-0078 / 03/31/2022,Horry / Corporation,PO BOX 15433,SURFSIDE BEACH,SC,29575,SOLOMON INTERNATIONAL INC,843-651-2273,,Horry,B,Horry,685178.0635,3718740.602,45051051405,+33.6097828,-078.9999521,33.5923309,-79.00441721
1671,HLINHOMECARE,FIRSTLIGHT HOMECARE OF COLUMBIA,1309 AUGUSTA RD,WEST COLUMBIA,SC,29169,803-356-0916,LPRICE@FIRSTLIGHTHOMECARE.COM,PH#:,,IHCP-0065 / 02/28/2022,Lexington /,1309 AUGUSTA RD,WEST COLUMBIA,SC,29169,PRICELESS HOMECARE LLC,803-356-0916,,Lexington,,Lexington,476289.7525,3763784.056,45063021027,+34.0047041,-081.2447678,34.01441543,-81.25679243
8155,HLINHOMECARE,FIRSTLIGHT HOMECARE OF GREENVILLE,25 WOODS LAKE RD STE 300,GREENVILLE,SC,29607-2762,843-651-2273,JRECUPERO@FIRSTLIGHTHOMECARE.COM,"RECUPERO, JAMIE L. PH#: 843-651-2273",JRECUPERO@FIRSTLIGHTHOMECARE.COM,IHCP-1459 / 02/28/2022,Greenville / Corporation,,,,,SOLOMON INTERNATIONAL,843-651-2273,,Greenville,,Greenville,376280.9985,3858056.176,45045004400,+34.8479697,-082.3501653,34.857323,-82.353412
1254,HLMIDWIFE,"FISHER, JANET MEREINDA",409 MADISON CREEK CT,LYMAN,SC,29365-1254,864-921-5635,MEREINDA@ATT.NET,PH#:,,LMW-0008 / 01/31/2022,Spartanburg / Sole Proprietorship,409 MADISON CREEK CT,LYMAN,SC,29365-1254,"FISHER, JANET MEREINDA",864-921-5635,,Spartanburg,,Spartanburg,395672.1174,3869050.032,45083023001,+34.9854289,-082.1621834,34.95861716,-82.14269728
6628,HLHEARINGAIDSPEC,"FITZPATRICK, DON E.",410 UNIVERSITY PKWY STE 2700,AIKEN,SC,29801-6828,803-649-1430,AIKENEARANDEYE@YAHOO.COM,PH#:,,HAS-0133 / 01/30/2022,Aiken / Sole Proprietorship,"410 UNIVERSITY PKWY STE 2700, FITZPATRICK OPTICIANS & HEARING AIDS",AIKEN,SC,29801-6828,"FITZPATRICK, DON E.",803-649-1430,,Aiken,,Aiken,428975.592,3714997.48,45003021300,+33.5673561,-081.7526423,33.57230071,-81.76527366
128,HLRESIDENTIALCARE,FLANAGAN COMMUNITY CARE HOME,665 SHARPE RD,COLUMBIA,SC,29203-9304,803-754-2136,MARYPBRIGGS1@GMAIL.COM,"BRIGGS, MARY E. PH#: 803-754-2136",MARYPBRIGGS1@GMAIL.COM,CRC-0314 / 09/30/2021,Richland / Sole Proprietorship,665 SHARPE RD,COLUMBIA,SC,29203-9304,"BRIGGS, MARY E.",803-754-2136,,Richland,,Richland,499939.2509,3772121.746,45079010702,+34.0951978,-081.0058934,34.08987981,-81.00065852
6181,HLNURSINGCARE,FLEETWOOD REHABILITATION AND HEALTHCARE CENTER,200 ANNE DR,EASLEY,SC,29640,864-859-9754,FLEETWOODADMINISTRATOR@SA-HC.COM,"GRIGGS, TODD PH#: 864-859-9754",TODD.GRIGGS@SA-HC.COM,NCF-1022 / 01/31/2022,Pickens / Limited Liability,200 ANNE DR,EASLEY,SC,29640,SC-GA2018 FLEETWOOD REHABILITATION AND HEALTHCARE CENTER LLC,864-859-9754,,Pickens,,Pickens,353039.2764,3856263.959,45077010801,+34.8349715,-082.6269605,34.838073,-82.607266
