Site Name,EPA ID,City,County,State,ZIP Code,Site Location,Latitude,Longitude,Region,NPL Status,Superfund Alternative Agreement,Federal Facility,Operable Unit Number,Sequence ID,Decision Document Type,Actual Completion Date,Fiscal Year,Media,Contaminant Name,latitude,longitude,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,"1,1,2-TRICHLOROETHANE",34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,"1,2-DICHLOROETHANE",34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,2-BUTANONE (METHYL ETHYL KETONE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,2-BUTANONE (METHYL ETHYL KETONE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,ACETONE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,ANTIMONY,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,ARSENIC,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,BARIUM,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,BIS(2-ETHYLHEXYL)PHTHALATE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,CADMIUM,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,CHLOROETHENE (VINYL CHLORIDE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,CHROMIUM,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,COPPER,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,DIBUTYL PHTHALATE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,DICHLOROMETHANE (METHYLENE CHLORIDE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,DICHLOROMETHANE (METHYLENE CHLORIDE),34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,LEAD,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,LEAD,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,MANGANESE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,MERCURY,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,TETRACHLOROETHENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,TETRACHLOROETHENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,TOLUENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,TOLUENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,TRICHLOROETHENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,TRICHLOROETHENE,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Soil,VANADIUM,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
"LEONARD CHEMICAL CO., INC.",SCD991279324,ROCK HILL,YORK,SC,29704,5080 Cureton Ferry Road,34.851669,-80.904169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/20/01,2001,Groundwater,ZINC,34.9248667,-81.0250784,osm,34.924852,-81.024966,1,rooftop,337,Oakland Ave S,,,Rock Hill,SC,York County,29730,US,York
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,"1,1-DICHLOROETHENE",33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,"1,2-DICHLOROETHANE",33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,"1,4-DICHLOROBENZENE",33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,ARSENIC,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,BARIUM,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,BENZENE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,BERYLLIUM,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,BIS(2-ETHYLHEXYL)PHTHALATE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,BROMODICHLOROMETHANE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,CADMIUM,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,CHLOROETHENE (VINYL CHLORIDE),33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,CHROMIUM,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,DICHLOROMETHANE (METHYLENE CHLORIDE),33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,LEAD,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,MANGANESE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,NICKEL,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,TETRACHLOROETHENE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,TRICHLOROETHENE,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,VANADIUM,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LEXINGTON COUNTY LANDFILL AREA,SCD980558043,CAYCE,LEXINGTON,SC,29033,1959 Middleton Street,33.919581,-81.074169,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/29/94,1994,Groundwater,ZINC,33.9657091,-81.0739827,osm,33.965582,-81.073833,1,rooftop,1620,Dunbar Rd,,,Cayce,SC,Lexington County,29033,US,Lexington
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,ARSENIC,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,BENZO(B)FLUORANTHENE,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,BENZO(K)FLUORANTHENE,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,BENZO[A]ANTHRACENE,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,BENZO[A]PYRENE,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,CHRYSENE,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,"DIBENZO(A,H)ANTHRACENE",34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,"INDENO(1,2,3-CD)PYRENE",34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
LYMAN DYEING AND FINISHING,SCD987584653,LYMAN,SPARTANBURG,SC,29365,17 Spartanburg Road,,,4,Not on the NPL,Y,N,1,1,Record of Decision,9/29/09,2009,Soil,IRON,34.9481741,-82.1273312,osm,34.948198,-82.127574,1,rooftop,19,Spartanburg Rd,,,Lyman,SC,Spartanburg County,29365,US,Spartanburg County G
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Groundwater,ANTIMONY,32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Groundwater,ARSENIC,32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Soil,ARSENIC,32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Sediment,CHROMIUM,32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Groundwater,CHROMIUM(VI),32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Soil,CHROMIUM(VI),32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
MACALLOY CORPORATION,SCD003360476,NORTH CHARLESTON,CHARLESTON,SC,29405,1800 Pittsburgh Avenue,32.838056,-79.951194,4,Currently on the Final NPL,N,N,1,1,Record of Decision,8/21/02,2002,Groundwater,IRON,32.9131295,-80.0629982,osm,32.914462,-80.068047,0.94,nearest_street,7212,State Rd S-10-2028,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
