npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat...37,long...38,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1275548364,WALGREEN CO,1275548364,,715733,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,11/28/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,868 FORDING ISLAND RD,,BLUFFTON,SC,299108663,843-815-9953,,32.266293,-80.85913,census,32.266437,-80.859434,1,nearest_street,,US 278,,,Bluffton,SC,Beaufort County,29910,US,TIGER/Line® dataset from the US Census Bureau
1275596249,DELTA PHARMACY INC,1275596249,,719914,ENG,Y,N,N,Y,Y,Y,Y,Y,https://delta-rx.com/,NO,4/10/06,11/25/15,A,,ANDRIA,WELCH,843-761-5255,OWNER,DELTA PHARMACY INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,402 E MAIN ST,,MONCKS CORNER,SC,294613616,843-761-5255,843-899-4970,33.1947477,-80.00478916,Google Maps,33.194899,-80.004882,1,rooftop,202,Factory St,,,Moncks Corner,SC,Berkeley County,29461,US,Berkeley
1275596876,"MULLINS DISCOUNT DRUG, INC",1275596876,,763717,ENG,Y,Y,Y,N,Y,Y,Y,Y,,NO,4/6/06,11/19/07,A,R.PH.,DOUGLAS,JOHNSON,843-464-1757,OWNER/PHARMACIST IN CHARGE,"MULLINS DISCOUNT DRUG, INC",,,TODD,MR.,,,,,,,,,,US,United States,LOCATION,DOM,310 S MAIN ST,,MULLINS,SC,295743112,843-464-1757,843-464-1751,34.20384107,-79.25386348,Google Maps,34.204008,-79.254145,0.99,nearest_street,125,E Laurel St,,,Mullins,SC,Marion County,29574,US,TIGER/Line® dataset from the US Census Bureau
1275671851,BHP LAX LLC,1275671851,,728680,ENG,Y,Y,N,N,Y,Y,Y,Y,www.carolinapharmacysc.com,NO,2/3/07,1/25/19,A,,VIPUL,PATEL,803-804-4735,OWNER/AO,BHP LAX LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1228 COLONIAL COMMONS CT,,LANCASTER,SC,297202215,803-286-8444,803-286-8466,34.71763927,-80.79555339,Google Maps,34.716796,-80.794938,0.97,nearest_street,1036,Sara Dr,,,Lancaster,SC,Lancaster County,29720,US,TIGER/Line® dataset from the US Census Bureau
1275686628,HUSAM BADR,1275686628,,734167,"Arabic, ENG",Y,N,Y,N,N,Y,Y,Y,,NO,1/19/07,11/4/16,A,,HUSAM,BADR,864-233-9532,OWNER,HUSAM BADR,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1803 AUGUSTA ST STE F,,GREENVILLE,SC,296052980,864-233-9532,864-233-2075,34.827625,-82.39823,census,34.827661,-82.398598,1,rooftop,1714,Augusta St,,,Greenville,SC,Greenville County,29605,US,Greenville
1275929218,DELTA OF ISLE OF PALMS LLC,1275929218,,715854,ENG,Y,N,N,N,Y,Y,Y,Y,https://delta-rx.com/,NO,4/7/15,11/25/15,A,,ANDRIA,WELCH,843-761-5255,MANAGER,DELTA OF ISLE OF PALMS LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1400 PALM BLVD,,ISLE OF PALMS,SC,294512280,843-885-8008,843-899-4970,32.788822,-79.78692,census,32.788926,-79.787132,1,rooftop,1507 U,Palm Blvd,,,Isle Of Palms,SC,Charleston County,29451,US,Charleston
1275937104,WAL-MART STORES EAST LP,1275937104,,715586,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,10/21/14,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1225 CHERRY RD,,ROCK HILL,SC,297322507,803-324-1260,803-324-1275,34.95243,-81.01658,census,34.952665,-81.016677,1,rooftop,1233,Cherry Rd,,,Rock Hill,SC,York County,29732,US,York
1285027391,RON GROUP,1285027391,,715688,ENG,Y,Y,N,N,N,Y,Y,Y,https://www.blueskydrugs.com/,NO,3/13/15,6/3/20,A,,CURT,NESBITT,843-276-1950,CEO,RON GROUP,,,,MR.,,6/3/20,,,,,,,,US,United States,LOCATION,DOM,570 LONG POINT RD STE 170,,MOUNT PLEASANT,SC,294647931,843-352-7662,843-352-7629,32.83916785,-79.86458501,Google Maps,32.838802,-79.86439,0.98,nearest_street,562,State Rd S-10-97,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
1285162305,RICHBURG DISCOUNT PHARMACY LLC,1285162305,,717278,Hindi Gujarati,Y,Y,Y,N,Y,Y,Y,Y,https://www.facebook.com/richburgdiscountpharmacy,NO,6/2/17,10/22/18,A,PHARMACIST,HITESH,BHIMANI,803-500-2998,PHARMACIST IN CHARGE,RICHBURG DISCOUNT PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3191 LANCASTER HWY STE H,,RICHBURG,SC,29729,803-500-2998,803-619-2211,34.744724,-81.032234,census,34.744678,-81.032105,0.99,nearest_street,3100,Commerce Dr,,,Richburg,SC,Chester County,29729,US,TIGER/Line® dataset from the US Census Bureau
1285181891,THE PHARMACY,1285181891,,716744,ENG,Y,N,N,Y,Y,Y,Y,Y,thepharmacyrx.com/,NO,9/1/16,9/28/16,A,RPH,JARROD,TIPPINS,843-496-8041,"OWNER, PIC, AO",THE PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2500 HOFFMEYER RD,,FLORENCE,SC,295017407,843-773-2821,843-773-2822,34.19834,-79.82035,census,34.198203,-79.820657,1,rooftop,2508,Hoffmeyer Rd,,,Florence,SC,Florence County,29501,US,Florence
1285649350,WALGREEN CO,1285649350,,715759,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/25/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2872 S HIGHWAY 17,,MURRELLS INLET,SC,295767621,843-357-3985,,33.58874437,-79.0126711,Google Maps,33.588771,-79.012621,1,rooftop,720,Mansion Ct,,,Murrells Inlet,SC,Horry County,29576,US,Horry
1285649368,WALGREEN CO,1285649368,,715801,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2700 WADE HAMPTON BLVD,,GREENVILLE,SC,296151152,864-268-7123,,34.897636,-82.33975,census,34.89745,-82.339161,1,rooftop,2700,Wade Hampton Blvd,,,Greenville,SC,Greenville County,29615,US,Greenville
1285649376,WALGREEN CO,1285649376,,715799,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/5/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,6057 WHITE HORSE RD,,GREENVILLE,SC,296113842,864-295-0243,,34.850163,-82.4493,census,34.850065,-82.449609,1,rooftop,6035,White Horse Rd,,,Greenville,SC,Greenville County,29611,US,Greenville
1285651448,WAL-MART STORES EAST LP,1285651448,,733106,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,5420 FOREST DR,,COLUMBIA,SC,292065401,803-782-8428,,34.023045,-80.954735,census,34.023043,-80.954764,1,nearest_street,5321,State Hwy 12,,,Columbia,SC,Richland County,29206,US,TIGER/Line® dataset from the US Census Bureau
1285674622,PUBLIX SUPER MARKETS INC,1285674622,,769760,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1611 E GREENVILLE ST,,ANDERSON,SC,296212006,864-231-5246,864-231-5251,34.52936,-82.63473,census,34.529648,-82.635032,1,rooftop,1637,E Greenville St,,,Anderson,SC,Anderson County,29621,US,Anderson
1285731786,SOUTH CAROLINA CVS PHARMACY LLC,1285731786,,71150D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3700 TWO NOTCH RD,,COLUMBIA,SC,292042872,803-254-6871,,34.04068,-80.99742,census,34.04063,-80.997548,0.99,nearest_street,3669,US Hwy 1,,,Columbia,SC,Richland County,29204,US,TIGER/Line® dataset from the US Census Bureau
1285746602,"TRIANGLE PHARMACY AND HOME MEDICAL EQUIPMENT, INC.",1285746602,,710709,ENG,Y,N,Y,N,N,Y,Y,Y,https://trianglepharmacysc.com,NO,8/31/06,1/9/12,A,,WILLIAMS,STROUD,803-794-4840,PHARMACY MANAGER,"TRIANGLE PHARMACY AND HOME MEDICAL EQUIPMENT, INC.",,,JENNINGS,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1239 D AVE,,WEST COLUMBIA,SC,291696307,803-794-4840,803-791-7776,33.984257,-81.07225,census,33.98402,-81.072171,1,rooftop,1209,D Ave,,,West Columbia,SC,Lexington County,29169,US,Lexington
1285826974,INGLES MARKETS INC,1285826974,,795564,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,8/16/07,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,4396 HIGHWAY 24,,ANDERSON,SC,296265212,864-226-2398,864-226-7598,34.508366,-82.74508,census,34.508934,-82.744618,1,rooftop,4120,Highway 24,,,Anderson,SC,Anderson County,29626,US,Anderson
1285912170,"COLONIAL FAMILY PRACTICE, LLC",1285912170,,713551,ENG,Y,N,Y,N,Y,Y,Y,Y,www.colonialhealthcare.com/ServicesSpecialties/Pharmacy,NO,7/27/11,3/15/21,A,,STEPHANIE,DISHER,803-773-5227,CREDENTIALING MANAGER,"COLONIAL FAMILY PRACTICE, LLC",,,,,,3/15/21,,,,,,,,US,United States,LOCATION,DOM,325 BROAD ST,SUITE 100,SUMTER,SC,291504167,803-773-5227,803-774-5400,33.934315,-80.35517,census,33.934651,-80.355083,1,rooftop,327,Broad St,,,Sumter,SC,Sumter County,29150,US,Sumter
1295038438,CORAM ALTERNATE SITE SERVICES INC,1295038438,,715275,ENG,Y,Y,Y,N/A,N/A,N,Y,Y,https://www.corAhc.com,YES,12/9/10,8/19/19,A,,WILLIAM,BOLGAR,720-895-3211,PRESIDENT/TREASURER,CORAM ALTERNATE SITE SERVICES INC,<UNAVAIL>,CORAM ALTERNATE SITE SERVICES INC,,,,,,,,,,,,US,United States,LOCATION,DOM,5955 CORE AVE STE 512,,NORTH CHARLESTON,SC,294066085,843-744-4183,843-743-2902,32.901787,-80.02644,census,32.901779,-80.026415,1,nearest_street,5942,Core Ave,,,Charleston,SC,Charleston County,29406,US,TIGER/Line® dataset from the US Census Bureau
1295258358,WALGREEN CO,1295258358,,71767D,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/20/17,4/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1233 WILSON RD,,NEWBERRY,SC,291084000,803-597-3202,803-597-3202,34.283287,-81.59654,census,34.283244,-81.596819,1,rooftop,1211,Wilson Rd,,,Newberry,SC,Newberry County,29108,US,Newberry
1295289742,WATERWAY PHARMACY LLC,1295289742,,716793,ENG,Y,Y,Y,N,N,Y,Y,Y,www.waterwaypharmacy.com,NO,8/12/16,9/20/17,A,MS PHARMACOLOGY,MOHIT,PAWAR,843-734-0612,PHARMACIST,WATERWAY PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3373 HIGHWAY 9 E,,LITTLE RIVER,SC,295667826,843-734-0612,843-734-0793,33.87512135,-78.6736182,Google Maps,33.875014,-78.673481,1,rooftop,182,Gateway Dr,,,Little River,SC,Horry County,29566,US,Horry
1295359818,SCOTLAND MEMORIAL HOSPITAL INC,1295359818,,7Z1105,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,5/29/20,5/29/20,A,,MATTHEW,PRACHT,910-291-7000,CFO,SCOTLAND MEMORIAL HOSPITAL INC,,,D.,,,5/29/20,,,,,,,,US,United States,LOCATION,DOM,957 CHERAW ST,,BENNETTSVILLE,SC,295122420,843-456-7735,843-456-7739,34.631104,-79.69584,census,34.631212,-79.695914,0.99,nearest_street,200,Century Dr,,,Bennettsville,SC,Marlboro County,29512,US,TIGER/Line® dataset from the US Census Bureau
1295740140,INGLES MARKETS INC,1295740140,,757157,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,7/29/06,8/14/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1500 POINSETT HWY,,GREENVILLE,SC,296092929,864-235-7183,864-235-7534,34.8886782,-82.40385291,Google Maps,34.888394,-82.403382,1,rooftop,1502,Poinsett Hwy,,,Greenville,SC,Greenville County,29609,US,Greenville
1295752459,WAL-MART STORES EAST LP,1295752459,,724771,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,508 BYPASS 72 NW,,GREENWOOD,SC,296491300,864-229-6722,,34.21013985,-82.19286283,Google Maps,34.210218,-82.193137,1,rooftop,660,Center St,,,Greenwood,SC,Greenwood County,29649,US,Greenwood
1295838050,SOUTH CAROLINA CVS PHARMACY LLC,1295838050,,741345,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,100 OUTLET POINTE BLVD,,COLUMBIA,SC,292105669,803-772-0403,,34.032715,-81.12437,census,34.032695,-81.124808,1,rooftop,100,Outlet Pointe Blvd,,,Columbia,SC,Lexington County,29210,US,Lexington
1295838068,SOUTH CAROLINA CVS PHARMACY LLC,1295838068,,742475,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,7647 HIGHWAY 76,,PENDLETON,SC,296709162,864-646-7553,864-646-6184,34.633045,-82.783394,census,34.633306,-82.783181,1,rooftop,7628,Highway 76,,,Pendleton,SC,Anderson County,29670,US,Anderson
1295840148,MEDICAL UNIVERSITY OF SC,1295840148,,708630,ENG,Y,N,N,N,N,Y,Y,Y,www.muschealth.org/primary-care/locations/ufm-ellis-oak.html,NO,8/20/06,4/6/21,A,MD,PATRICK,CAWLEY,843-792-4000,CEO/HOSPITAL ADMINISTRATION,MEDICAL UNIVERSITY OF SC,,,,,,4/6/21,,,,,,,,US,United States,LOCATION,DOM,650 ELLIS OAK DR RM 119,,CHARLESTON,SC,294123089,843-876-2969,843-876-2967,32.746605,-79.96937,census,32.746269,-79.968951,1,rooftop,656,Ellis Oak Ave,,,Charleston,SC,Charleston County,29412,US,City of Charleston
1306002167,PUBLIX SUPER MARKETS INC,1306002167,,710090,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,7/31/08,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,101 BUCKWATER PLACE BLVD,,BLUFFTON,SC,29910,843-815-6435,843-815-6447,32.271492,-80.916336,census,32.271871,-80.91588,1,rooftop,10,Discovery Dr,,,Bluffton,SC,Beaufort County,29910,US,Beaufort
1306004478,WALGREEN CO,1306004478,,715772,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/27/08,1/12/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1532 LAKE MURRAY BLVD,,COLUMBIA,SC,292128622,803-732-1975,,34.083397,-81.19005,census,34.08327,-81.189831,1,rooftop,1517,Lake Murray Blvd,,,Columbia,SC,Lexington County,29212,US,Lexington
1306149950,PUBLIX SUPER MARKETS INC,1306149950,,711280,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,12/20/10,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,847 HIGHWAY 378,,LEXINGTON,SC,290728316,803-996-6171,803-996-6180,33.99273992,-81.3067589,Google Maps,33.99274,-81.306548,1,rooftop,815,Highway 378,,,Lexington,SC,Lexington County,29072,US,Lexington
1306164413,PUBLIX SUPER MARKETS INC,1306164413,,710995,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,5/13/10,1/3/20,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,1/3/20,,,,,,,,US,United States,LOCATION,DOM,112 NICKLE PLATE RD,,HARDEEVILLE,SC,299274414,843-208-3605,843-208-3611,32.30715,-80.9727,census,32.306783,-80.973098,1,rooftop,540,Nickel Plate Rd,,,Hardeeville,SC,Jasper County,29927,US,Jasper County G
1306187653,WAL-MART STORES EAST LP,1306187653,,714470,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,3/12/13,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2637 GENTRY MEMORIAL HWY,,PICKENS,SC,296719429,864-605-6617,864-878-9158,34.869747,-82.690475,census,34.8696,-82.690908,1,rooftop,2619,Gentry Mem Hwy,,,Pickens,SC,Pickens County,29671,US,Pickens
1306369335,WALGREEN CO,1306369335,,717759,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/21/17,1/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,214 SAINT JAMES AVE,,GOOSE CREEK,SC,294452974,217-709-2386,217-709-2344,33.008327,-80.04535,census,33.008069,-80.044708,1,rooftop,212,St James Ave,,,Goose Creek,SC,Berkeley County,29445,US,Berkeley
1306467766,LAMAR FAMILY PHARMACY,1306467766,,7Z1098,ENG,Y,N,Y,Y,Y,Y,Y,Y,,NO,4/27/20,4/27/20,A,R.PH.,MONICA,VARGAS,843-319-5836,OWNER,LAMAR FAMILY PHARMACY,,,MICHELLE,,,4/27/20,,,,,,,,US,United States,LOCATION,DOM,100 N RAILROAD AVE,,LAMAR,SC,290699726,843-326-5231,843-326-5068,34.16971,-80.06545,census,34.169588,-80.065259,1,rooftop,103,S Railroad Ave,,,Lamar,SC,Darlington County,29069,US,Darlington County G
1306829668,PROFESSIONAL PHARMACY AT MT VIEW IN,1306829668,,714316,ENG,Y,N,N,N,N,Y,Y,Y,,NO,11/21/05,5/25/16,A,RPH,PAULA,KING,864-877-4281,PHARMACIST IN CHARGE,PROFESSIONAL PHARMACY AT MT VIEW IN,,,JAGINA,MR.,JR.,,,,,,,,,US,United States,LOCATION,DOM,428 MEMORIAL DRIVE EXTENSION,,GREER,SC,296511818,864-877-4281,864-877-4077,34.95324578,-82.23744034,Google Maps,34.95261,-82.237445,1,rooftop,10,Companion Ct,,,Greer,SC,Greenville County,29651,US,Greenville
1306863576,SAMS EAST INC,1306863576,,769508,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,YES,7/16/06,8/7/13,A,,LAURA,LEVINE,479-204-8550,MGR OF GOVERNMENT CONTRACTING,SAMS EAST INC,<UNAVAIL>,WAL-MART STORES INC,,,,,,,,,,,,US,United States,LOCATION,DOM,5426 FOREST DR,,COLUMBIA,SC,292065401,803-790-7284,,34.023045,-80.95474,census,34.023043,-80.954764,1,nearest_street,5321,State Hwy 12,,,Columbia,SC,Richland County,29206,US,TIGER/Line® dataset from the US Census Bureau
1306864111,WAL-MART STORES EAST LP,1306864111,,727812,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/18/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9880 DORCHESTER RD,,SUMMERVILLE,SC,294858545,843-871-2550,,32.95136216,-80.15515791,Google Maps,32.951629,-80.154547,1,rooftop,5300,Patron Pl,,,Ladson,SC,Dorchester County,29456,US,Dorchester
1306916481,MEDICINE CABINET OF LAKE CITY,1306916481,,714915,ENG,Y,N,N,Y,Y,Y,Y,Y,,NO,11/8/06,12/2/14,A,BS PHARMACY,TERRY,BLACKMON,843-374-2825,PRESIDENT,MEDICINE CABINET OF LAKE CITY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,319 MERCY ST,,LAKE CITY,SC,295602331,843-374-2825,843-374-9914,33.879574,-79.760124,census,33.879167,-79.759781,1,rooftop,218,N Ron Mcnair Blvd,,,Lake City,SC,Florence County,29560,US,Florence
1306940119,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1306940119,,710758,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,41 E CALHOUN ST,,SUMTER,SC,291504367,803-418-0919,,33.92560877,-80.33767451,Google Maps,33.92568,-80.337835,1,rooftop,19,Baker St,,,Sumter,SC,Sumter County,29150,US,Sumter
1306949177,SOUTH CAROLINA CVS PHARMACY LLC,1306949177,,743548,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1500 RIBAUT RD,,PORT ROYAL,SC,299351403,803-524-5440,,32.394424,-80.68583,census,32.394329,-80.685629,1,rooftop,1499,Ribaut Rd,,,Port Royal,SC,Beaufort County,29935,US,Beaufort
1306950381,COLE-MCGILL ENTERPRISES INC,1306950381,,744007,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,8/18/06,6/17/16,A,,WALTER,TOOLE,864-843-9207,SEC,COLE-MCGILL ENTERPRISES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115 W MAIN ST,,LIBERTY,SC,296571140,864-843-9207,864-843-9208,34.78834461,-82.69445447,Google Maps,34.788563,-82.694335,1,rooftop,27,N Commerce St,,,Liberty,SC,Pickens County,29657,US,Pickens County G
1306953096,F & L DRUG STORE INC,1306953096,,743776,ENG,N,N,Y,N,N,Y,Y,Y,,NO,8/25/06,7/15/08,A,R. PH.,MONICA,VARGAS,843-396-4431,PHARMACIST IN CHARGE,F & L DRUG STORE INC,,,MICHELLE,,,,,,,,,,,US,United States,LOCATION,DOM,223 N JONES RD,,OLANTA,SC,291140428,843-396-4431,843-396-4658,33.93924781,-79.93380163,Google Maps,33.939071,-79.934262,1,rooftop,306,Church St,,,Olanta,SC,Florence County,29114,US,Florence
1316020589,OCEAN LAKES PHARMACY INC,1316020589,,747216,ENG,Y,N,Y,N,Y,Y,Y,Y,www.oceanlakespharmacy.com,NO,10/23/06,2/28/17,A,,ROGER,WILLIAMS,848-238-5159,OWNER,OCEAN LAKES PHARMACY INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1415 HWY 17 BUSINESS N,,SURFSIDE BEACH,SC,29575,843-238-5159,843-238-8270,33.62398937,-78.9691859,Google Maps,33.624453,-78.969335,1,rooftop,1600,N Hwy 17,,,Surfside Beach,SC,Horry County,29575,US,Horry
1316040181,SOUTH CAROLINA CVS PHARMACY LLC,1316040181,,741846,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1302 HIGHWAY 72 221 E,,GREENWOOD,SC,296492916,864-223-1892,,34.191437,-82.21691,census,34.191804,-82.217277,1,rooftop,2008,Hwy 72 W,,,Greenwood,SC,Greenwood County,29649,US,Greenwood
